train_pred,train_truth
1.284583276702547,1.22
1.5280390693521448,1.46
1.7426471476795902,1.98
1.2658543819955341,1.32
1.6973364281754144,2.07
1.2581809702357645,1.39
1.4690694356381677,1.38
1.460730231344083,1.42
0.7860297347826373,0.56
1.5685392706019883,1.14
1.2275934273272304,1.17
1.6688627808193033,1.63
1.5178492453209704,1.66
1.468444792435618,1.45
0.9092504823164009,1.04
0.8564415905162165,0.88
1.6484831327569545,1.74
1.6287680011817132,1.61
1.9435950457340665,1.87
1.8659112115444625,1.99
1.9491271721497103,1.89
1.501088390801524,1.49
1.21894326286483,1.43
1.667479749215393,1.76
1.3990046817029231,1.55
1.5705182126736816,1.28
1.7695917126488716,1.66
1.40733591107248,1.46
1.2868918476676712,1.04
1.296423854089058,1.34
1.7774662668376018,1.7
1.5685392706019883,1.14
1.9301305556912718,1.9
1.9182899783047604,1.74
1.1256884881381628,1.28
1.3508460376243927,1.48
1.3668357098226374,1.52
1.8915405700396435,1.87
1.373385041845878,1.19
1.7423776542784002,1.82
1.5229984821231581,1.81
1.148531407131251,1.12
1.2062968667802374,1.29
1.2123327894351459,1.39
1.8027713342669078,1.83
1.640791650182175,1.65
1.6366425553704433,1.64
1.6352083618152724,1.55
1.914140883493027,1.79
1.303935194747502,1.23
1.9929893470751574,2.12
1.9168557847495897,1.83
1.2581628994207554,1.23
0.9057745897695335,0.74
1.4999679387150167,1.58
1.347120578247396,1.44
0.9444564101831906,1.15
1.6018234362124315,1.73
1.7204764174622855,1.64
1.7994966682552875,1.8
1.7113419241408403,1.89
1.373385041845878,1.19
1.4693984666214934,1.51
1.6414143972663058,1.74
1.6806521046372402,1.75
1.5266560377482346,1.7
1.9477441405457991,1.94
1.3597669743319887,1.63
0.9444564101831906,1.15
1.9403203797224462,1.87
1.776032073282431,1.78
1.3154204705474966,1.29
1.861300128929444,1.69
1.2476057101606386,1.19
1.2494946641433453,0.91
1.2757704524540703,1.2
1.7510458895558103,1.68
1.7816153616493335,1.7
1.0895689972253908,1.13
1.4156890052410973,1.57
1.4388289945279684,1.5
1.7893068442241131,1.82
1.2476057101606386,1.19
0.9092504823164009,1.04
1.8832013657455589,1.87
1.0895689972253908,1.13
1.3285747551543348,1.34
1.0534495063126177,1.33
1.380300199865432,1.51
1.3066136781202324,1.25
1.8069204290786405,1.87
1.0552766324045835,1.17
1.148531407131251,1.12
1.25720922523488,1.17
1.2804341818908134,1.38
1.25720922523488,1.17
1.7733171720258682,1.74
1.7822381087334644,1.79
1.6015539428112415,1.57
1.2980052830608098,1.35
0.7860297347826373,0.56
1.1460681362005125,0.88
1.135885011046658,1.12
1.5796527059951269,1.57
2.1731879929739604,2.54
1.3168035021514068,1.09
1.1460681362005125,0.88
1.3549951324361262,1.34
1.6586729567881289,1.73
1.0552766324045835,1.17
1.2868918476676712,1.04
1.6889833340067972,1.58
1.359144227247858,1.45
1.3168035021514068,1.09
1.6722352919460108,1.96
1.809686492286462,1.85
1.8995610835977477,1.85
1.2665121996053215,1.38
1.3140374389435854,1.27
1.477089949196272,1.66
1.3362662377291132,1.54
1.4879442897145545,1.54
1.3872153578849862,1.3
1.2275934273272304,1.17
1.5211239113325907,1.73
1.6324934605587098,1.69
1.135885011046658,1.12
0.8564415905162165,0.88
1.2494946641433453,0.91
1.3535609388809553,1.2
1.891869601022969,1.74
1.3276210809684594,1.3
1.8083034606825517,1.82
1.3602646793343656,1.3
0.9057745897695335,0.74
