train_pred,train_truth
1.325622552441382,1.45
1.3128785966154313,0.88
0.957939461601937,1.03
1.3232601758061553,1.39
1.2996801296252354,1.16
1.3730696111105618,1.54
1.8011528398402334,1.94
1.2135710966535231,1.4
0.9035377175176511,1.26
1.4507929734794844,1.58
1.7510590684452332,1.66
1.1994075166633547,1.06
1.194242978438951,1.24
1.1394327807933857,1.08
1.4352745041451243,1.71
1.2151573017980553,1.47
1.6805165545437182,1.78
1.160713140254173,1.17
1.320312339577041,1.43
1.2535327642675722,1.17
1.5727524187111874,1.65
1.1405058791086742,0.69
1.4348380418471345,1.04
1.3128785966154313,0.88
1.6201453767812546,1.18
1.3213669618950579,1.15
1.1777206843935324,1.05
1.5063842148037834,1.07
1.2201810068035526,1.96
1.8026913598613055,1.9
1.4352268190216642,1.7
1.4951721117126455,1.69
1.201199962287646,0.98
1.3215100172654384,1.45
1.3762264863178484,0.96
1.557138579129907,1.63
0.8108275451166472,0.68
1.4588608321755772,1.4
1.3132673737899612,1.51
1.3851807327501238,1.44
1.7412557268372792,1.74
1.1767058808117565,1.25
0.9327869903483503,0.94
1.202618492469754,1.32
1.281160729419404,1.98
1.7013611924568752,1.84
1.3173044143364816,1.54
1.2552227010548027,1.39
0.8728220713142747,0.52
1.2986653260434595,1.45
1.5664767129346433,1.45
1.2535327642675722,1.17
1.6192962816055763,1.68
0.8359800163702339,0.8
1.6876668981558103,1.72
1.5794017472251722,1.78
1.4348380418471345,1.04
1.321740877337241,1.43
1.2136187817769832,1.38
1.1539622190963195,1.08
1.5642312300404473,1.69
1.5063842148037834,1.07
1.7389479468056712,1.74
1.3160567490307171,1.19
1.497336836373873,1.61
0.9889093291798432,1.4
1.0557612391618292,0.89
1.616988501573968,1.7
1.6904562733965665,1.67
1.805142195263294,1.85
1.6171315569443487,1.74
1.3140366338004972,1.55
1.2000198577228387,1.35
1.3371167470297585,1.58
1.200598377239534,1.21
0.8359800163702339,0.8
1.3195304017034926,1.39
1.2550770264148656,0.91
0.9554886261999487,0.77
0.9573818401110461,1.07
1.2460687578319134,0.91
1.1416387698539026,1.18
1.1924382232946154,1.23
1.189987387892627,1.33
1.4574899871169293,1.59
1.4590761922614615,1.66
1.37537739114217,1.51
1.2511101658788588,1.34
0.9338017939301262,0.65
1.1388017094896865,1.0
1.1416387698539026,1.18
1.1998768023524582,1.2
1.1533606340482077,1.31
0.833672236338626,0.75
1.6790980243616103,1.85
0.7744426722634914,0.63
0.8335291809682456,0.56
1.1405058791086742,0.69
1.5656597678006472,1.72
0.9338017939301262,0.65
1.5585571093120152,1.55
1.4465373829331603,1.52
1.3133150589134213,1.43
1.43801619426242,1.42
1.4445172677029403,1.39
1.6861906752721505,1.74
1.3355305418852264,1.52
0.7726925137227745,0.6
1.2949939757058933,1.13
1.3595070143928765,1.89
1.077591126802032,1.16
1.2022415649025693,1.12
1.0741511648364899,1.99
1.0774480714316517,0.92
1.7029950827248677,1.77
1.1777206843935324,1.05
1.6877145832792706,1.45
1.0817036619779756,1.28
1.3231594075193491,1.22
1.5794971174720924,1.55
1.2018583520653432,1.29
1.160713140254173,1.17
1.7014088775803353,1.69
1.313219688666501,1.3
1.3844247695720804,0.98
1.5794494323486323,1.64
1.2460687578319134,0.91
1.1323075958544422,0.71
1.3219793029545417,1.48
0.9573818401110461,1.07
1.2754754645283628,1.33
0.7750002937543823,0.64
1.1525436889142116,1.36
1.3134581142838015,1.51
1.801295895210614,1.87
0.7744426722634914,0.63
1.1390401351069872,1.2
1.2624653243403774,0.91
1.436597664080312,1.38
1.6793364499789107,1.83
1.2550770264148656,0.91
1.1994075166633547,1.06
1.1539622190963195,1.08
1.5810356374931644,1.71
1.8024759997754214,1.83
1.3762264863178484,0.96
1.621101036749912,1.75
1.3778282265441586,1.5
1.495029056342265,1.64
1.4582592471274654,1.58
1.4443313938726432,1.5
0.7726925137227745,0.6
1.2593326169611896,1.12
1.3369013869438742,1.33
1.3729265557401815,1.58
1.6882502843360494,1.59
1.2022415649025693,1.12
1.5587724693978995,1.74
1.2375475691611733,1.28
1.0557612391618292,0.89
1.3223719486409402,1.43
1.2140002627646642,1.57
1.5071401779818268,1.54
0.772549458352394,0.46
1.3238177972970462,1.36
1.6807319146296025,1.82
1.6884361581663465,1.5
0.833672236338626,0.75
1.4437480076924043,1.63
1.3160567490307171,1.19
1.2536584962327575,0.82
1.7027797226389834,1.5
1.2542670410861454,0.87
1.253417945910467,1.34
1.4575376722403894,1.51
1.1388493946131466,1.26
1.2013007305744523,1.32
1.8011051547167733,1.89
1.4368130241661965,1.64
1.0547464355800533,1.1
1.2624653243403774,0.91
1.3218362475841614,1.32
1.1541775791822038,1.36
1.07989890683364,1.21
1.4451188527510521,1.38
1.565898193417948,1.63
0.8791458284713105,1.23
1.4437956928158644,1.4
1.3145124868834237,1.28
1.194889058696604,1.17
1.1566284145841923,1.31
1.335482856761766,1.61
1.3148535789344933,1.52
1.8018744147273096,1.87
1.077591126802032,1.16
1.6201453767812546,1.18
1.2632212875184208,1.29
1.1388017094896865,1.0
1.25632469172063,1.32
0.818166105855459,1.17
1.201199962287646,0.98
1.2949939757058933,1.13
1.314638218848609,1.2
1.2143403566640592,1.42
0.957939461601937,1.03
1.214941941712171,1.25
1.063129589984359,0.52
1.2522399660506496,1.09
1.0713278732385907,0.58
1.6283436600354866,1.14
1.683182750031591,1.8
1.6791457094850704,1.82
0.772549458352394,0.46
1.063129589984359,0.52
1.1394327807933857,1.08
1.2004125034092372,1.27
1.1902734986333878,1.38
1.5612233047998878,1.74
1.6283436600354866,1.14
1.2996801296252354,1.16
0.8108275451166472,0.68
1.5572339493768275,1.8
1.4899876482953196,1.27
1.4439387481862447,1.56
1.3136965399011022,1.19
1.7437065622392678,1.69
1.6034259048562824,2.12
1.0547464355800533,1.1
0.8303620503786293,1.19
1.2523353362975698,1.27
0.7750002937543823,0.64
1.0774480714316517,0.92
1.2536584962327575,0.82
1.3395675824317468,1.54
1.4422717848087443,1.63
1.2512532212492395,1.48
1.3213669618950579,1.15
1.6890377432144583,1.63
1.743060481981615,1.82
1.6168454462035877,1.7
0.9554886261999487,0.77
1.194889058696604,1.17
1.583486472895153,1.72
1.5684968281648632,1.6
1.3136965399011022,1.19
1.4354175595155048,1.73
1.5802186923591683,1.63
1.5118430740668436,1.81
1.1526390591611317,1.25
1.25247839166795,1.28
1.4991415915182087,1.66
1.559975639494123,1.57
0.7498478225007956,0.52
1.2542670410861454,0.87
1.46152702766345,1.64
0.9279296065639917,1.3
1.6947118639428904,1.7
1.2522399660506496,1.09
0.8728220713142747,0.52
1.5662908391043464,1.55
0.8335291809682456,0.56
0.818166105855459,1.17
1.0498890517956947,1.49
1.0713278732385907,0.58
1.2176081372000438,1.42
1.435179133898204,1.46
1.6819350847258263,1.82
1.3732126664809425,1.62
1.3288335282477812,1.49
1.7014565627037956,1.59
0.8303620503786293,1.19
1.3844247695720804,0.98
1.3771821462865057,1.55
1.6119470935270228,1.48
1.2509671105084785,1.45
1.3680282030636164,1.07
0.9327869903483503,0.94
1.4359960790322002,1.66
1.1458943604002267,1.29
1.3680282030636164,1.07
1.4579191532280704,2.07
1.5808202774072804,1.45
1.7390910021760517,1.79
1.2593326169611896,1.12
1.5579555242639032,1.73
1.8081501205038535,1.79
0.7498478225007956,0.52
1.2036631072096788,1.38
1.1323075958544422,0.71
1.5573770047472077,1.78
