train_pred,train_truth
1.4795920345932245,1.45
1.0861167081166059,0.88
1.0443228946533054,1.03
1.3220138479955494,1.39
1.1423262080643326,1.16
1.5626666168682277,1.54
1.866785280406475,1.94
1.380583404097706,1.4
1.2659856243990362,1.26
1.4520882219076157,1.58
1.6247153696604073,1.66
1.1534514394588768,1.06
1.2828913440462202,1.24
1.053865942871198,1.08
1.599420694168657,1.71
1.3679748135618865,1.47
1.7910766201093793,1.78
1.3451732052490115,1.17
1.2053900808095932,1.43
1.0359139272477478,1.17
1.5508855616208166,1.65
0.7653939726296812,0.69
1.2186729526147246,1.04
1.0861167081166059,0.88
1.2280088542029262,1.18
1.2565230682957917,1.15
1.0278898740652949,1.05
1.156323642237112,1.07
1.7372935716994107,1.96
1.8562651646789163,1.9
1.5817024672869593,1.7
1.7104155574925244,1.69
1.1825717566534877,0.98
1.349644344067201,1.45
1.0557476542890072,0.96
1.714357240125537,1.63
0.6574324951507151,0.68
1.580613569356501,1.4
1.3268650537356734,1.51
1.4585141607094556,1.44
1.7020763258915395,1.74
1.1894035073928535,1.25
0.8882946635130793,0.94
1.1681230722460896,1.32
1.7919930464122444,1.98
1.6680455731693655,1.84
1.426045280881226,1.54
1.4059240475762635,1.39
0.5304322557058185,0.52
1.3062546025030315,1.45
1.5412143236026168,1.45
1.0359139272477478,1.17
1.6597823926713318,1.68
0.8097663628868759,0.8
1.605130264069885,1.72
1.626525261439383,1.78
1.2186729526147246,1.04
1.3592354287393391,1.43
1.3971258325036615,1.38
1.239504626719281,1.08
1.6734604388475418,1.69
1.156323642237112,1.07
1.7522501703351736,1.74
1.2686458406969905,1.19
1.6046650256030262,1.61
1.3837249109055847,1.4
0.8778434416744858,0.89
1.71016144589521,1.7
1.6109079697635025,1.67
1.9008737921249121,1.85
1.7656182427890599,1.74
1.328918649116531,1.55
1.285004384815693,1.35
1.51658299472183,1.58
1.208792129298672,1.21
0.8097663628868759,0.8
1.017220071516931,1.39
1.0868977678474039,0.91
0.8840341954492033,0.77
0.9161491384729743,1.07
0.9274646493140608,0.91
1.0465099727734923,1.18
1.2211151698138565,1.23
1.2363417083397508,1.33
1.6010845878627151,1.59
1.5977823552675545,1.66
1.5076267265249044,1.51
1.4003359908238053,1.34
0.6666331563610584,0.65
1.0819464961532503,1.0
1.0465099751017988,1.18
1.2322396510280669,1.2
1.2579310226719826,1.31
0.7513495604507625,0.75
1.7924191746860743,1.85
0.5470401933416724,0.63
0.6700902380980551,0.56
0.7653939726296812,0.69
1.5221753830555826,1.72
0.6666331563610584,0.65
1.7066953235771507,1.55
1.4559858723077923,1.52
1.3441307849716395,1.43
1.5356568058487028,1.42
1.4751106831245124,1.39
1.7831138207111508,1.74
1.5234704986214638,1.52
0.6124856800306588,0.6
1.1576117929071188,1.13
1.6708531016483903,1.89
1.1255335286259651,1.16
1.1527037501800805,1.12
1.990689694415778,1.99
1.0372899088542908,0.92
1.6851351184304804,1.77
1.0278898740652949,1.05
1.6249018330127,1.45
1.2241448480635881,1.28
1.3518739028368145,1.22
1.6632713661529124,1.55
1.3471475802361965,1.29
1.3451731973327696,1.17
1.686710738344118,1.69
1.3095404421910644,1.3
1.0683430943172425,0.98
1.644931787159294,1.64
0.9274646453559399,0.91
0.7557309614494443,0.71
1.4513999875634909,1.48
0.9161491384729743,1.07
1.324003154411912,1.33
0.6615791118238121,0.64
1.2590072713792324,1.36
1.3955751182511449,1.51
1.9204414093401283,1.87
0.5470401933416724,0.63
1.1678665531799197,1.2
0.9481369794812053,0.91
1.5499186543747783,1.38
1.8825103181879967,1.83
1.0868977678474039,0.91
1.1534514394588768,1.06
1.239504626719281,1.08
1.6433110653888434,1.71
1.8355771759524941,1.83
1.0557476612739265,0.96
1.7635173494927585,1.75
1.4991711447946727,1.5
1.6565199119504541,1.64
1.5897997717838734,1.58
1.4376380713656545,1.5
0.6124856800306588,0.6
1.0142573644407094,1.12
1.4967784022446722,1.33
1.5100690217223018,1.58
1.5716835698112845,1.59
1.1527037501800805,1.12
1.751653445418924,1.74
1.372699910774827,1.28
0.8778434416744858,0.89
1.3363227455411106,1.43
1.5273272711783648,1.57
1.554458492435515,1.54
0.5333139491267502,0.46
1.4636920848861337,1.36
1.8247372743207961,1.82
1.6046157670207322,1.5
0.7513495604507625,0.75
1.476456934818998,1.63
1.2686458406969905,1.19
1.110603861976415,0.82
1.6790113737806678,1.5
0.9368298996705562,0.87
1.3399936372879893,1.34
1.6190025531686842,1.51
1.0992468304466456,1.26
1.2083202167414129,1.32
1.848762965761125,1.89
1.604099657619372,1.64
1.0579238184727728,1.1
0.9481369815766811,0.91
1.3962878100574017,1.32
1.2588179085869342,1.36
1.2154781254939735,1.21
1.4567699078470469,1.38
1.619433981133625,1.63
1.224598724860698,1.23
1.4955534297041595,1.4
1.1416045303922147,1.28
1.2029934825841337,1.17
1.2739816447719932,1.31
1.5060870302841067,1.61
1.3501881286501884,1.52
1.8430975708179176,1.87
1.1255335286259651,1.16
1.2280088542029262,1.18
1.2810892350971699,1.29
1.0819464961532503,1.0
1.2496694759465754,1.32
1.1040696324780583,1.17
1.1825717566534877,0.98
1.1576117905788124,1.13
1.2892210143618286,1.2
1.3650612093042582,1.42
1.0443228946533054,1.03
1.3478628874290735,1.25
0.626007252605632,0.52
1.1340555434580892,1.09
0.6327495649456978,0.58
1.2425825984682888,1.14
1.881697245175019,1.8
1.8105701482854784,1.82
0.5333139435388148,0.46
0.626007252605632,0.52
1.053865942871198,1.08
1.1704449108801782,1.27
1.33301988709718,1.38
1.8182893069460988,1.74
1.2425825984682888,1.14
