train_pred,train_truth
1.1803389891333431,1.28
1.5629421470556648,1.73
1.5407612046229116,1.63
1.5733955381900626,1.66
1.5093186354220895,1.58
1.6956063242361261,1.77
0.8226335703767097,0.52
1.804883725042421,1.75
1.7935703412110786,1.8
1.2621758401500631,1.22
1.8512331955084844,1.9
1.270897176095798,1.17
1.1747109611900008,0.82
1.5198410313114858,1.45
1.5657725807270564,1.64
1.0917674388231373,0.98
1.546970647530085,1.5
1.6527967231115344,1.57
1.0098088700329724,0.91
1.174090416272505,1.27
1.5764788744586247,1.62
1.2806240133512645,1.38
1.3352706154453595,1.19
1.6996617028464467,1.8
1.2698522086851314,1.17
1.694677210698543,1.57
1.3062388938059013,1.43
0.5941159375416475,0.68
1.2698522086851314,1.17
0.9571651101429247,0.54
1.0584943471302353,0.91
1.5786738562561704,1.14
1.7986525474142685,1.85
1.3358575878442325,1.3
1.384935275453528,1.45
1.0328954272918605,0.87
1.1681664558642304,1.08
0.488430406578799,0.52
1.0807354967000844,1.21
0.6594723042370876,0.56
0.9571651101429247,0.54
1.2207386532474784,1.12
1.1810545256451055,1.09
1.1824383237388745,1.25
1.61327582116788,1.58
1.282770974405998,1.57
1.1220966863482225,1.73
0.9904695037870475,0.89
1.1810545256451055,1.09
1.570894916885464,1.51
1.3239026196567154,1.19
1.4637103897498607,1.54
0.5693568538510043,0.64
0.6995851159635293,0.8
0.8810260132427232,0.77
1.0254433740797437,1.07
1.2595615268752565,1.38
0.5686117528378352,0.63
1.7094718271032718,1.69
1.6962372394795362,1.74
1.2673386194776861,1.23
1.1078600447831761,1.26
1.2625012629744985,1.48
1.0845979543813928,1.4
1.0652923356734607,1.1
1.3850906463967658,1.34
1.7840529281673292,1.74
1.260319021980649,1.24
0.5686117528378352,0.63
0.9973381429693083,0.71
1.79750156592364,1.78
1.594468954281301,1.64
1.790786875848572,1.7
1.4187477042969685,1.61
1.865409204593725,1.79
1.3330544253279057,1.14
1.5940354855400511,1.78
1.223681222164334,1.38
0.9859601696985341,0.67
1.0782761142245834,1.05
1.1058438126331813,1.3
1.2256599596036408,1.31
1.0584943471302353,0.91
1.3330544253279057,1.14
1.0900058994320228,1.19
1.4151726755375975,1.33
1.689686021343584,1.69
1.4663175651010576,2.12
1.6864309581573163,1.69
1.802391052676401,1.79
0.5602198395469937,0.46
1.699985595393946,1.76
1.177246430968113,1.31
1.8585838145214604,1.87
1.1497072826801022,1.12
0.6593467317048438,0.75
1.7069295088796468,1.66
1.7996234064762828,1.82
1.7963692313293897,1.82
1.50762356113496,2.07
0.8379479534480643,0.94
1.6044792723489607,1.71
0.9973381429693083,0.71
1.083836211684654,1.17
1.4939453517625445,1.04
0.8798680563049093,0.98
1.379586590836848,1.39
1.1135234154394043,1.27
1.1681664558642304,1.08
1.3239026196567154,1.19
1.0468182143314562,1.49
1.1684038301628086,0.91
1.7981231031764149,1.82
0.5602198395469937,0.46
0.8842973527213529,0.65
1.289298996247525,1.45
1.3129658736529495,1.29
1.7882651232690803,1.74
1.5009269248092463,1.38
1.7215771327170453,1.64
1.2804346104681472,1.4
1.5634546931280502,1.7
1.6974802322515794,1.55
1.4665005948801653,1.54
1.1808735476353411,1.29
1.5098713061129143,1.61
1.1493383066843283,1.05
1.3353712681360292,1.51
1.7975874886502787,1.87
0.8842973527213529,0.65
1.3298625710329153,1.2
0.8810260132427232,0.77
0.6995851159635293,0.8
1.579418925109361,1.54
1.187209136937486,1.07
1.3838493843009565,1.3
1.5442845236667753,1.81
1.5982470273024254,2.18
1.3805777319927113,1.28
1.6928242516646435,1.67
0.6670399922911913,0.84
1.5168274340572954,1.66
1.3190855385986642,1.39
1.3569614717999263,1.54
0.5941159375416475,0.68
1.2792975545392715,1.36
1.6896885629938092,1.74
1.0109839624629062,0.69
1.7931756272396129,1.7
1.6175940350735833,1.72
1.2895217605789542,1.39
0.9904695037870475,0.89
0.5693568538510043,0.64
1.7674055431465543,1.8
0.488430406578799,0.52
