compound,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,label
Mo2N,84.0,191.88,3.08,3.8,4.18,18.8,14.184,32.34,1.49,4.32,10.0,12.0,20.56,40.0,278.0,7.0,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3.0,5.0,0.001251,100.0,1.3
Mo2N,84.0,191.88,3.08,3.8,4.18,18.8,14.184,32.34,1.49,4.32,10.0,12.0,20.56,40.0,278.0,7.0,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3.0,5.0,0.001251,150.0,1.4
Mo2N,84.0,191.88,3.08,3.8,4.18,18.8,14.184,32.34,1.49,4.32,10.0,12.0,20.56,40.0,278.0,7.0,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3.0,5.0,0.001251,200.0,1.49
Mo3N2,126.0,287.82,4.62,5.699999999999999,6.27,28.200000000000003,21.276,48.510000000000005,2.235,6.48,15.0,18.0,30.839999999999996,60.0,417.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,100.0,0.74
Mo3N2,126.0,287.82,4.62,5.699999999999999,6.27,28.200000000000003,21.276,48.510000000000005,2.235,6.48,15.0,18.0,30.839999999999996,60.0,417.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,200.0,0.96
Mo3N2,126.0,287.82,4.62,5.699999999999999,6.27,28.200000000000003,21.276,48.510000000000005,2.235,6.48,15.0,18.0,30.839999999999996,60.0,417.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,500.0,1.38
Mo3N2,126.0,287.82,4.62,5.699999999999999,6.27,28.200000000000003,21.276,48.510000000000005,2.235,6.48,15.0,18.0,30.839999999999996,60.0,417.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,800.0,1.87
Mo3N2,126.0,287.82,4.62,5.699999999999999,6.27,28.200000000000003,21.276,48.510000000000005,2.235,6.48,15.0,18.0,30.839999999999996,60.0,417.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,1000.0,2.54
NiO,28.0,58.7,1.24,1.49,1.63,6.59,7.64,18.169,1.16,1.91,8.0,10.0,8.903,14.0,91.0,8.0,15.9994,0.66,0.48,1.52,14.0,13.618,35.117,1.46,3.44,4.0,6.0,0.001429,100.0,1.57
NiO,28.0,58.7,1.24,1.49,1.63,6.59,7.64,18.169,1.16,1.91,8.0,10.0,8.903,14.0,91.0,8.0,15.9994,0.66,0.48,1.52,14.0,13.618,35.117,1.46,3.44,4.0,6.0,0.001429,200.0,1.96
NiO,28.0,58.7,1.24,1.49,1.63,6.59,7.64,18.169,1.16,1.91,8.0,10.0,8.903,14.0,91.0,8.0,15.9994,0.66,0.48,1.52,14.0,13.618,35.117,1.46,3.44,4.0,6.0,0.001429,300.0,2.07
NiO,28.0,58.7,1.24,1.49,1.63,6.59,7.64,18.169,1.16,1.91,8.0,10.0,8.903,14.0,91.0,8.0,15.9994,0.66,0.48,1.52,14.0,13.618,35.117,1.46,3.44,4.0,6.0,0.001429,400.0,2.18
RuO2,44.0,101.07,1.46,1.78,2.07,8.3,7.361,16.79,1.05,2.2,7.0,8.0,12.37,14.0,51.0,16.0,31.9988,1.32,0.96,3.04,28.0,27.236,70.234,2.92,6.88,8.0,12.0,0.002858,50.0,1.73
RuO2,44.0,101.07,1.46,1.78,2.07,8.3,7.361,16.79,1.05,2.2,7.0,8.0,12.37,14.0,51.0,16.0,31.9988,1.32,0.96,3.04,28.0,27.236,70.234,2.92,6.88,8.0,12.0,0.002858,100.0,1.96
RuO2,44.0,101.07,1.46,1.78,2.07,8.3,7.361,16.79,1.05,2.2,7.0,8.0,12.37,14.0,51.0,16.0,31.9988,1.32,0.96,3.04,28.0,27.236,70.234,2.92,6.88,8.0,12.0,0.002858,150.0,1.98
MnO,25.0,54.938,1.39,1.61,1.97,7.4,7.434,17.08,0.0,1.55,5.0,7.0,7.47,0.62,7.8,8.0,15.9994,0.66,0.48,1.52,14.0,13.618,35.117,1.46,3.44,4.0,6.0,0.001429,50.0,1.17
MnO,25.0,54.938,1.39,1.61,1.97,7.4,7.434,17.08,0.0,1.55,5.0,7.0,7.47,0.62,7.8,8.0,15.9994,0.66,0.48,1.52,14.0,13.618,35.117,1.46,3.44,4.0,6.0,0.001429,100.0,1.3
MnO,25.0,54.938,1.39,1.61,1.97,7.4,7.434,17.08,0.0,1.55,5.0,7.0,7.47,0.62,7.8,8.0,15.9994,0.66,0.48,1.52,14.0,13.618,35.117,1.46,3.44,4.0,6.0,0.001429,200.0,1.45
MnO2,25.0,54.938,1.39,1.61,1.97,7.4,7.434,17.08,0.0,1.55,5.0,7.0,7.47,0.62,7.8,16.0,31.9988,1.32,0.96,3.04,28.0,27.236,70.234,2.92,6.88,8.0,12.0,0.002858,50.0,1.17
MnO2,25.0,54.938,1.39,1.61,1.97,7.4,7.434,17.08,0.0,1.55,5.0,7.0,7.47,0.62,7.8,16.0,31.9988,1.32,0.96,3.04,28.0,27.236,70.234,2.92,6.88,8.0,12.0,0.002858,100.0,1.28
MnO2,25.0,54.938,1.39,1.61,1.97,7.4,7.434,17.08,0.0,1.55,5.0,7.0,7.47,0.62,7.8,16.0,31.9988,1.32,0.96,3.04,28.0,27.236,70.234,2.92,6.88,8.0,12.0,0.002858,200.0,1.38
MnO2,25.0,54.938,1.39,1.61,1.97,7.4,7.434,17.08,0.0,1.55,5.0,7.0,7.47,0.62,7.8,16.0,31.9988,1.32,0.96,3.04,28.0,27.236,70.234,2.92,6.88,8.0,12.0,0.002858,300.0,1.46
MnO2,25.0,54.938,1.39,1.61,1.97,7.4,7.434,17.08,0.0,1.55,5.0,7.0,7.47,0.62,7.8,16.0,31.9988,1.32,0.96,3.04,28.0,27.236,70.234,2.92,6.88,8.0,12.0,0.002858,500.0,1.58
Mn2O3,50.0,109.876,2.78,3.22,3.94,14.8,14.868,34.16,0.0,3.1,10.0,14.0,14.94,1.24,15.6,24.0,47.9982,1.98,1.44,4.5600000000000005,42.0,40.854,105.351,4.38,10.32,12.0,18.0,0.004287,100.0,1.13
Mn3O4,75.0,164.81400000000002,4.17,4.83,5.91,22.200000000000003,22.302,51.239999999999995,0.0,4.65,15.0,21.0,22.41,1.8599999999999999,23.4,32.0,63.9976,2.64,1.92,6.08,56.0,54.472,140.468,5.84,13.76,16.0,24.0,0.005716,100.0,1.33
Cu2O,58.0,127.092,2.64,2.9,2.8,14.2,15.454,40.584,2.454,3.8,20.0,22.0,17.92,118.0,800.0,8.0,15.9994,0.66,0.48,1.52,14.0,13.618,35.117,1.46,3.44,4.0,6.0,0.001429,100.0,1.99
TiO2,22.0,47.9,1.6,1.76,1.87,10.64,6.828,13.575,0.079,1.54,2.0,4.0,4.507,2.5,22.0,16.0,31.9988,1.32,0.96,3.04,28.0,27.236,70.234,2.92,6.88,8.0,12.0,0.002858,250.0,1.81
Co3O4,81.0,176.7996,3.7800000000000002,4.5600000000000005,5.76,20.1,23.643,51.239999999999995,1.98,5.64,21.0,27.0,26.700000000000003,51.0,300.0,32.0,63.9976,2.64,1.92,6.08,56.0,54.472,140.468,5.84,13.76,16.0,24.0,0.005716,100.0,1.4
Co3O4,81.0,176.7996,3.7800000000000002,4.5600000000000005,5.76,20.1,23.643,51.239999999999995,1.98,5.64,21.0,27.0,26.700000000000003,51.0,300.0,32.0,63.9976,2.64,1.92,6.08,56.0,54.472,140.468,5.84,13.76,16.0,24.0,0.005716,200.0,1.69
NiS2,28.0,58.7,1.24,1.49,1.63,6.59,7.64,18.169,1.16,1.91,8.0,10.0,8.903,14.0,91.0,32.0,64.12,2.1,1.76,3.6,31.0,20.72,46.68,4.14,5.16,8.0,12.0,3.92,100.0,1.19
FeS2,26.0,55.847,1.32,1.56,1.94,7.1,7.903,18.169,0.163,1.83,6.0,8.0,7.874,10.0,80.0,32.0,64.12,2.1,1.76,3.6,31.0,20.72,46.68,4.14,5.16,8.0,12.0,3.92,100.0,1.39
MoS2,42.0,95.94,1.54,1.9,2.09,9.4,7.092,16.17,0.745,2.16,5.0,6.0,10.28,20.0,139.0,32.0,64.12,2.1,1.76,3.6,31.0,20.72,46.68,4.14,5.16,8.0,12.0,3.92,100.0,1.28
MoS2,42.0,95.94,1.54,1.9,2.09,9.4,7.092,16.17,0.745,2.16,5.0,6.0,10.28,20.0,139.0,32.0,64.12,2.1,1.76,3.6,31.0,20.72,46.68,4.14,5.16,8.0,12.0,3.92,200.0,1.89
MoS2,42.0,95.94,1.54,1.9,2.09,9.4,7.092,16.17,0.745,2.16,5.0,6.0,10.28,20.0,139.0,32.0,64.12,2.1,1.76,3.6,31.0,20.72,46.68,4.14,5.16,8.0,12.0,3.92,400.0,2.12
CoS2,27.0,58.9332,1.26,1.52,1.92,6.7,7.881,17.08,0.66,1.88,7.0,9.0,8.9,17.0,100.0,32.0,64.12,2.1,1.76,3.6,31.0,20.72,46.68,4.14,5.16,8.0,12.0,3.92,200.0,0.7
CoS2,27.0,58.9332,1.26,1.52,1.92,6.7,7.881,17.08,0.66,1.88,7.0,9.0,8.9,17.0,100.0,32.0,64.12,2.1,1.76,3.6,31.0,20.72,46.68,4.14,5.16,8.0,12.0,3.92,400.0,0.85
Co0.2Mn0.8O2,25.4,55.73704,1.3639999999999999,1.5920000000000003,1.96,7.260000000000001,7.5234000000000005,17.08,0.132,1.616,5.4,7.4,7.756,3.8960000000000004,26.240000000000002,16.0,31.9988,1.32,0.96,3.04,28.0,27.236,70.234,2.92,6.88,8.0,12.0,0.002858,100.0,0.88
Co0.2Mn0.8O2,25.4,55.73704,1.3639999999999999,1.5920000000000003,1.96,7.260000000000001,7.5234000000000005,17.08,0.132,1.616,5.4,7.4,7.756,3.8960000000000004,26.240000000000002,16.0,31.9988,1.32,0.96,3.04,28.0,27.236,70.234,2.92,6.88,8.0,12.0,0.002858,200.0,1.04
Co0.2Mn0.8O2,25.4,55.73704,1.3639999999999999,1.5920000000000003,1.96,7.260000000000001,7.5234000000000005,17.08,0.132,1.616,5.4,7.4,7.756,3.8960000000000004,26.240000000000002,16.0,31.9988,1.32,0.96,3.04,28.0,27.236,70.234,2.92,6.88,8.0,12.0,0.002858,400.0,1.14
