compound,overpotential,
Mn4.5Zn4.5O10,0.77044386,
Mn1.4Zn5.6O10,0.77044386,
Mn3.5Zn3.5O9,0.77044386,
Mn1.4Zn5.6O9,0.77044386,
Mn0.7Zn6.3O9,0.77044386,
Mn3.5Zn3.5O8,0.77044386,
Mn1.4Zn5.6O8,0.77044386,
Mn0.7Zn6.3O8,0.77044386,
Mn0.7Zn6.3O10,0.77044386,
Mn3.0Zn3.0O7,0.77044386,
Fe0.5Zn4.5O6,0.77044386,
Fe0.5Zn4.5O7,0.77044386,
Fe0.7Zn6.3O10,0.77044386,
Fe0.8Zn7.2O9,0.77044386,
Fe1.4Zn5.6O9,0.77044386,
Fe0.7Zn6.3O9,0.77044386,
Fe1.4Zn5.6O8,0.77044386,
Fe0.9Zn8.1O10,0.77044386,
FeZn4.0O6,0.77044386,
Fe0.7Zn6.3O8,0.77044386,
Fe0.6Zn5.4O7,0.77044386,
FeZn4.0O9,0.77044386,
Fe0.5Zn4.5O9,0.77044386,
FeZn4.0O8,0.77044386,
Fe0.5Zn4.5O8,0.77044386,
FeZn4.0O7,0.77044386,
Fe1.2Zn4.8O7,0.77044386,
Mn1.2Zn4.8O7,0.77044386,
Mn0.6Zn5.4O7,0.77044386,
Mn2.5Zn2.5O9,0.77044386,
Mn4.5Hf4.5O10,0.77044386,
Mn1.8Hf7.2O10,0.77044386,
Mn0.9Hf8.1O10,0.77044386,
Mn4.0Hf4.0O9,0.77044386,
Mn1.6Hf6.4O9,0.77044386,
Mn0.8Hf7.2O9,0.77044386,
Fe1.2Hf4.8O7,0.77044386,
Hf9O10,0.77044386,
Mn1.4Hf5.6O10,0.77044386,
Mn0.7Hf6.3O10,0.77044386,
Mn1.4Hf5.6O9,0.77044386,
Mn0.7Hf6.3O9,0.77044386,
Mn1.4Hf5.6O8,0.77044386,
Mn0.7Hf6.3O8,0.77044386,
Hf8O9,0.77044386,
Fe0.7Hf6.3O8,0.77044386,
Fe1.4Hf5.6O8,0.77044386,
Mn0.7Cd6.3O10,0.77044386,
MnZn4.0O9,0.77044386,
Mn0.5Zn4.5O9,0.77044386,
Mn2.5Zn2.5O8,0.77044386,
MnZn4.0O8,0.77044386,
Mn0.5Zn4.5O8,0.77044386,
Mn2.5Zn2.5O7,0.77044386,
MnZn4.0O7,0.77044386,
Mn2.5Zn2.5O6,0.77044386,
MnZn4.0O6,0.77044386,
Mn0.5Zn4.5O6,0.77044386,
Fe0.9Hf8.1O10,0.77044386,
Fe0.8Hf7.2O9,0.77044386,
Fe1.4Hf5.6O10,0.77044386,
Fe0.7Hf6.3O10,0.77044386,
Fe1.4Hf5.6O9,0.77044386,
Cd8O9,0.77044386,
Mn0.5Zn4.5O7,0.77044386,
Fe1.4Zn5.6O10,0.77044386,
Fe1.4Mn5.6O8,0.77044386,
Mn0.4Cd3.6O5,0.77044386,
Fe0.7Cd6.3O9,0.77044386,
Fe1.4Cd5.6O8,0.77044386,
Fe0.7Cd6.3O8,0.77044386,
Fe1.2Cd4.8O7,0.77044386,
Fe0.6Cd5.4O7,0.77044386,
FeCd4.0O9,0.77044386,
Fe0.5Cd4.5O9,0.77044386,
FeCd4.0O8,0.77044386,
Fe0.5Cd4.5O8,0.77044386,
Fe1.4Cd5.6O9,0.77044386,
FeCd4.0O7,0.77044386,
FeCd4.0O6,0.77044386,
Fe0.5Cd4.5O6,0.77044386,
Fe0.8Cd3.2O9,0.77044386,
Fe0.4Cd3.6O9,0.77044386,
Mn1.2Cd4.8O7,0.77044386,
Mn3.0Cd3.0O7,0.77044386,
Fe0.8Cd3.2O7,0.77044386,
Fe0.4Cd3.6O7,0.77044386,
Fe0.8Cd3.2O5,0.77044386,
Fe0.4Cd3.6O5,0.77044386,
Fe0.5Cd4.5O7,0.77044386,
Mn0.8Cd3.2O5,0.77044386,
Mn2.0Cd2.0O5,0.77044386,
Mn0.4Cd3.6O7,0.77044386,
Mn2.5Cd2.5O7,0.77044386,
Mn0.5Cd4.5O8,0.77044386,
MnCd4.0O8,0.77044386,
Mn2.5Cd2.5O8,0.77044386,
Mn0.5Cd4.5O9,0.77044386,
Mn0.5Cd4.5O7,0.77044386,
MnCd4.0O9,0.77044386,
Mn2.5Cd2.5O9,0.77044386,
Fe0.9Cd8.1O10,0.77044386,
Fe0.8Cd7.2O9,0.77044386,
Fe1.4Cd5.6O10,0.77044386,
Fe0.7Cd6.3O10,0.77044386,
Mn2.5Cd2.5O6,0.77044386,
MnCd4.0O6,0.77044386,
Mn0.5Cd4.5O6,0.77044386,
Mn2.0Cd2.0O9,0.77044386,
Mn0.8Cd3.2O9,0.77044386,
Mn0.4Cd3.6O9,0.77044386,
Mn2.0Cd2.0O7,0.77044386,
Mn0.8Cd3.2O7,0.77044386,
Fe1.4Mn5.6O9,0.77044386,
Fe1.4Mn5.6O10,0.77044386,
Mn0.6Cd5.4O7,0.77044386,
Mn0.7Cd6.3O8,0.77044386,
Mn1.4Cd5.6O8,0.77044386,
MnCd4.0O7,0.77044386,
Mn1.6Cd6.4O9,0.77044386,
Mn0.8Cd7.2O9,0.77044386,
Mn4.0Cd4.0O9,0.77044386,
Mn0.9Cd8.1O10,0.77044386,
Mn0.7Cd6.3O9,0.77044386,
Mn1.8Cd7.2O10,0.77044386,
Mn4.5Cd4.5O10,0.77044386,
Mn3.5Cd3.5O8,0.77044386,
Mn3.5Cd3.5O10,0.77044386,
Mn3.5Cd3.5O9,0.77044386,
Mn1.4Cd5.6O10,0.77044386,
Mn1.4Cd5.6O9,0.77044386,
Fe1.2Mn4.8O7,0.7729354,
Mn0.6Hf2.4N2,0.77768844,
Hf3N2,0.77768844,
Fe0.3Hf2.7N2,0.77768844,
Mn0.3Hf2.7N2,0.77768844,
Mn3.5Hf3.5O10,0.7825514,
Fe0.8Mn7.2O9,0.7825514,
Fe0.9Mn8.1O10,0.7825514,
Fe0.7Mn6.3O10,0.7825514,
Fe0.7Mn6.3O9,0.7825514,
Fe0.7Mn6.3O8,0.7825514,
Mn3.5Hf3.5O9,0.7825514,
Mn3.5Hf3.5O8,0.7825514,
Mn1.5Ta1.5N2,0.7845186,
Fe0.3Cd2.7O4,0.78650993,
Fe0.6Cd2.4O4,0.78650993,
Co0.3Cd2.7O4,0.78650993,
Cr0.3Cd2.7O4,0.78650993,
Cd3O4,0.78650993,
Mn0.3Cd2.7O4,0.78650993,
Mn0.6Cd2.4O4,0.78650993,
Fe0.4Hf3.6O9,0.7884225,
Fe0.6Hf5.4O7,0.7884225,
Fe0.5Hf4.5O6,0.7884225,
Fe0.8Hf3.2O7,0.7884225,
FeHf4.0O6,0.7884225,
Fe0.4Hf3.6O7,0.7884225,
Fe0.8Hf3.2O5,0.7884225,
Fe0.4Hf3.6O5,0.7884225,
Mn0.6Hf5.4O7,0.7884225,
FeHf4.0O9,0.7884225,
Fe0.5Hf4.5O9,0.7884225,
FeHf4.0O8,0.7884225,
Fe0.5Hf4.5O8,0.7884225,
Hf5O6,0.7884225,
Hf5O7,0.7884225,
Hf5O8,0.7884225,
Hf5O9,0.7884225,
Hf6O7,0.7884225,
Hf7O8,0.7884225,
Hf7O9,0.7884225,
Fe0.8Hf3.2O9,0.7884225,
FeHf4.0O7,0.7884225,
Fe0.5Hf4.5O7,0.7884225,
Hf7O10,0.7884225,
Fe0.2Ta1.8N,0.7884263,
Ni0.2Mo0.8N,0.7887487,
Ni0.3Hf2.7N2,0.7897687,
Mn1.5Re1.5N2,0.79087645,
Mn1.5Hf1.5N2,0.79087645,
Mn0.5Hf4.5O6,0.79091406,
Mn0.5Hf4.5O7,0.79091406,
Mn0.5Hf4.5O8,0.79091406,
Mn0.5Hf4.5O9,0.79091406,
Mn0.4Hf1.6N,0.79141325,
Fe0.6Mn5.4O7,0.7935001,
Mn3.0Hf3.0O7,0.7935001,
Fe0.6Hf2.4O5,0.7938103,
Fe0.6Hf2.4O7,0.7938103,
Fe0.6Hf2.4O4,0.7938103,
Fe0.6Hf2.4O8,0.7938103,
Fe0.6Hf2.4O10,0.7938103,
Mn1.5Ce1.5N2,0.7957276,
Mn1.5La1.5N2,0.7957276,
Co0.3Cd2.7O7,0.7969237,
Cr0.3Cd2.7O8,0.7969237,
Mn0.3Cd2.7O7,0.7969237,
Cr0.3Cd2.7O10,0.7969237,
Co0.3Cd2.7O5,0.7969237,
Mn0.6Cd2.4O7,0.7969237,
Co0.3Cd2.7O8,0.7969237,
Co0.3Cd2.7O10,0.7969237,
Mn0.3Cd2.7O8,0.7969237,
Cd3O10,0.7969237,
Cd3O8,0.7969237,
Cd3O7,0.7969237,
Cd3O5,0.7969237,
Cr0.3Cd2.7O7,0.7969237,
Mn0.6Cd2.4O5,0.7969237,
Fe0.6Cd2.4O10,0.7969237,
Fe0.6Cd2.4O5,0.7969237,
Mn0.6Cd2.4O8,0.7969237,
Fe0.3Cd2.7O8,0.7969237,
Fe0.3Cd2.7O10,0.7969237,
Cr0.3Cd2.7O5,0.7969237,
Fe0.6Cd2.4O7,0.7969237,
Fe0.3Cd2.7O7,0.7969237,
Mn0.6Cd2.4O10,0.7969237,
Fe0.3Cd2.7O5,0.7969237,
Mn0.3Cd2.7O10,0.7969237,
Fe0.6Cd2.4O8,0.7969237,
Mn0.3Cd2.7O5,0.7969237,
Co0.6Y2.4N2,0.7971053,
Co0.4Re1.6N,0.79913104,
Fe0.4Ta1.6N,0.79913104,
MnHf4.0O9,0.8005301,
MnHf4.0O8,0.8005301,
MnHf4.0O7,0.8005301,
MnHf4.0O6,0.8005301,
Cr0.3Hf2.7O4,0.802058,
Cr0.3Hf2.7O7,0.802058,
Cr0.3Hf2.7O5,0.802058,
Cr0.3Hf2.7O8,0.802058,
Cr0.3Hf2.7O10,0.802058,
Co0.3Hf2.7O7,0.804759,
Co0.3Hf2.7O10,0.804759,
Co0.3Hf2.7O8,0.804759,
Co0.3Hf2.7O4,0.804759,
Co0.3Hf2.7O5,0.804759,
Ta2N,0.8058538,
Cr0.4Ta1.6N,0.8058538,
Co0.2Ta1.8N,0.8058538,
Cr0.2Ta1.8N,0.8058538,
Fe0.3Au2.7N2,0.8081125,
Mn1.5Au1.5N2,0.8081125,
Mn0.3Au2.7N2,0.8081125,
Ni1.5Ir1.5N2,0.8081125,
Ni1.5Au1.5N2,0.8081125,
Ni1.5Os1.5N2,0.8081125,
Mn0.6Ag2.4N2,0.8081125,
Cr1.5Au1.5N2,0.8081125,
Cr0.3Au2.7N2,0.8081125,
Fe0.6Ag2.4N2,0.8081125,
Cr0.6Ag2.4N2,0.8081125,
Co0.3Au2.7N2,0.8081125,
Ni1.5Pt1.5N2,0.8081125,
Ni0.3Au2.7N2,0.8081125,
Co0.6Au2.4N2,0.8081125,
Ni0.3Ag2.7N2,0.8081125,
Mn0.3Ag2.7N2,0.8081125,
Fe0.6Au2.4N2,0.8081125,
Mn0.6Au2.4N2,0.8081125,
Cr0.6Au2.4N2,0.8081125,
Ni0.6Rh2.4N2,0.8081125,
Co1.5Au1.5N2,0.8081125,
Fe0.3Ag2.7N2,0.8081125,
Co0.3Ag2.7N2,0.8081125,
Cr0.3Ag2.7N2,0.8081125,
Fe1.5Au1.5N2,0.8081125,
Ag3N2,0.8081125,
Au3N2,0.8081125,
Ni1.5W1.5N2,0.8081125,
Ni0.6Au2.4N2,0.8081125,
Ni0.6Ag2.4N2,0.8081125,
Co0.6Ag2.4N2,0.8081125,
Ni0.3Rh2.7N2,0.8081125,
Cd2N,0.80876875,
Mn1.5Mo1.5N2,0.8092238,
Fe1.5Y1.5N2,0.8092238,
Ni0.2Hf1.8N,0.8094524,
Mn0.2Ta1.8N,0.81025773,
Hf4O7,0.8114788,
Hf4O9,0.8114788,
Hf4O5,0.8114788,
Mn2.5Hf2.5O6,0.81264704,
Mn7O9,0.81264704,
Mn7O8,0.81264704,
Mn9O10,0.81264704,
Mn6O7,0.81264704,
Mn2.5Hf2.5O7,0.81264704,
Mn7O10,0.81264704,
Mn8O9,0.81264704,
Mn2.5Hf2.5O8,0.81264704,
Mn2.5Hf2.5O9,0.81264704,
Mn0.3Mo2.7N2,0.81283283,
Fe0.3Mo2.7N2,0.8195526,
Mn0.6Hf2.4O4,0.82390594,
Mn0.3Hf2.7O4,0.82390594,
Mn0.3Hf2.7O5,0.82390594,
Fe0.3Hf2.7O8,0.82390594,
Hf3O5,0.82390594,
Fe0.3Hf2.7O5,0.82390594,
Fe0.3Hf2.7O4,0.82390594,
Mn0.6Hf2.4O5,0.82390594,
Hf3O10,0.82390594,
Hf3O8,0.82390594,
Hf3O7,0.82390594,
Hf3O4,0.82390594,
Fe0.3Hf2.7O7,0.82390594,
Mn0.6Hf2.4O7,0.82390594,
Fe0.3Hf2.7O10,0.82390594,
Mn0.3Hf2.7O7,0.82390594,
Mn0.3Hf2.7O8,0.82390594,
Mn0.6Hf2.4O8,0.82390594,
Mn0.3Hf2.7O10,0.82390594,
Mn0.6Hf2.4O10,0.82390594,
Mn0.6Mo2.4N2,0.82602084,
Fe1.5Nb1.5N2,0.82602084,
Cr0.6Mo2.4N2,0.82602084,
Mn0.6Nb2.4N2,0.82602084,
Co1.5Y1.5N2,0.82602084,
Cr1.5Mo1.5N2,0.82602084,
Cr0.5Mo0.5N,0.8269266,
Ni0.2Ta1.8N,0.82730556,
Ni0.4Ta1.6N,0.82730556,
Co0.4Ta1.6N,0.82730556,
Fe1.5Zr1.5N2,0.82975155,
Mn0.4Hf3.6O7,0.8306257,
Mn2.0Hf2.0O9,0.8306257,
Mn2.0Hf2.0O5,0.8306257,
Mn0.8Hf3.2O9,0.8306257,
Mn0.4Hf3.6O5,0.8306257,
Mn0.4Hf3.6O9,0.8306257,
Mn2.0Hf2.0O7,0.8306257,
Mn0.8Hf3.2O7,0.8306257,
Mn0.8Hf3.2O5,0.8306257,
Mn0.4Hf1.6O3,0.8310929,
Cr0.4Re1.6N,0.8317095,
Ni0.2Re1.8N,0.8317095,
Fe0.4Re1.6N,0.8317095,
Co0.2Re1.8N,0.8317095,
Fe0.2Re1.8N,0.8317095,
Cr0.2Re1.8N,0.8317095,
Mn1.5Re1.5O8,0.83709395,
Mn1.5Re1.5O7,0.83709395,
Mn1.5Re1.5O4,0.83709395,
Mn1.5Re1.5O10,0.83709395,
Mn1.5Re1.5O5,0.83709395,
Mn1.5Hf1.5O4,0.83709395,
Mn1.5Hf1.5O5,0.83709395,
Mn1.5Hf1.5O8,0.83709395,
Mn1.5Hf1.5O10,0.83709395,
Mn1.5Hf1.5O7,0.83709395,
Mn0.4Hf1.6O9,0.8403644,
Mn0.4Hf1.6O7,0.8403644,
Mn0.4Hf1.6O5,0.8403644,
Co0.2Hf1.8N,0.84405774,
Hf2N,0.84405774,
Mn0.2Hf1.8N,0.84405774,
Fe0.2Hf1.8N,0.84405774,
Cr0.2Hf1.8N,0.84405774,
Mn0.6Ce2.4N2,0.844688,
Mn0.6La2.4N2,0.844688,
Cr1.5Y1.5N2,0.84854215,
Fe0.6Nb2.4N2,0.8545684,
Cr0.3Mo2.7N2,0.8545684,
Ni0.4Re1.6N,0.859884,
Cr0.5Ag0.5N,0.86074436,
Cr0.4Hf1.6N,0.8620969,
Mn0.6Y2.4N2,0.8632823,
Mn1.5Ru1.5N2,0.86407155,
Ni0.3La2.7N2,0.8646461,
Ni0.3Ce2.7N2,0.8646461,
Ni0.6Mo2.4N2,0.86800736,
Cr0.6Ru2.4N2,0.86800736,
Fe0.6Ru2.4N2,0.86800736,
Co1.5Rh1.5N2,0.86800736,
Co1.5Ru1.5N2,0.86800736,
Mn0.6Ru2.4N2,0.86800736,
W3N2,0.8698801,
Cr0.5Cu0.5N,0.87001795,
Fe0.4W1.6N,0.87089074,
Mn0.4W1.6N,0.87089074,
Co0.6Zr2.4N2,0.87333673,
Cr1.5Os1.5N2,0.8763483,
Ni0.3W2.7N2,0.8763483,
Ni0.6W2.4N2,0.8763483,
Co0.6La2.4N2,0.8790448,
Co0.6Ce2.4N2,0.8790448,
Cr0.4W1.6N,0.8876878,
Co0.4W1.6N,0.8876878,
Ni0.4W1.6N,0.8876878,
Cr0.2Os1.8N,0.8876878,
Ni0.2W1.8N,0.8876878,
Cr0.4Os1.6N,0.8876878,
Os2N,0.8876878,
Mn0.4Os1.6N,0.8876878,
W2N,0.8876878,
Co0.2W1.8N,0.8876878,
Mn0.2Os1.8N,0.8876878,
Fe0.4Os1.6N,0.8876878,
Co0.2Os1.8N,0.8876878,
Cr0.2W1.8N,0.8876878,
Mn0.2W1.8N,0.8876878,
Fe0.2W1.8N,0.8876878,
Co0.4Os1.6N,0.8876878,
Fe0.2Os1.8N,0.8876878,
Cr1.5Ru1.5N2,0.88812906,
Cr1.5Zr1.5N2,0.8901338,
Ni1.5Y1.5N2,0.8901338,
Co1.5Zr1.5N2,0.8901338,
Mn2.0Zn2.0O7,0.8942033,
Mn2.0Zn2.0O5,0.8942033,
Mn2.0Zn2.0O9,0.8942033,
Fe1.5Mn1.5N2,0.8957466,
Mn1.5Co1.5N2,0.8957466,
Cr0.3Fe2.7N2,0.8957466,
Mn0.3Fe2.7N2,0.8957466,
Fe3N2,0.8957466,
Co0.3Fe2.7N2,0.8957466,
Mn0.6Fe2.4N2,0.8957466,
Co0.6Fe2.4N2,0.8957466,
Cr0.6Fe2.4N2,0.8957466,
Co1.5Fe1.5N2,0.8957466,
Fe1.5Co1.5N2,0.8957466,
Co1.5Mn1.5N2,0.8957466,
Mn1.5Fe1.5N2,0.8957466,
Fe0.6Zr2.4N2,0.89585805,
Cr0.6Zr2.4N2,0.89585805,
Ni1.5Ce1.5N2,0.89647,
Ni1.5La1.5N2,0.89647,
Nb3N2,0.89647,
Fe0.6Y2.4N2,0.8976391,
Fe0.4Hf1.6N,0.8989072,
Fe0.8Zn3.2O9,0.90067154,
Fe0.4Zn3.6O7,0.90067154,
Fe0.8Zn3.2O7,0.90067154,
Fe0.4Zn3.6O9,0.90067154,
Fe0.8Zn3.2O5,0.90067154,
Fe0.4Zn3.6O5,0.90067154,
Mn0.4Zn3.6O7,0.90067154,
Mn0.4Zn3.6O9,0.90067154,
Mn0.4Zn3.6O5,0.90067154,
Mn0.8Zn3.2O7,0.90067154,
Mn0.8Zn3.2O5,0.90067154,
Mn0.8Zn3.2O9,0.90067154,
Fe0.6La2.4N2,0.90089273,
Ni0.6La2.4N2,0.90089273,
Fe0.6Ce2.4N2,0.90089273,
Ni0.6Ce2.4N2,0.90089273,
FeMn4.0O8,0.90631086,
FeMn4.0O7,0.90631086,
FeMn4.0O9,0.90631086,
FeMn4.0O6,0.90631086,
Fe0.2Hf0.8N,0.90643674,
Mn0.2Hf0.8N,0.90643674,
Cr0.1Hf0.9N,0.90643674,
Ni0.1Hf0.9N,0.90643674,
Mn0.1Hf0.9N,0.90643674,
Cr0.2Hf0.8N,0.90643674,
HfN,0.90643674,
Fe0.1Hf0.9N,0.90643674,
Co0.1Hf0.9N,0.90643674,
Mn0.5Hf0.5N,0.90643674,
Co0.2Hf0.8N,0.90643674,
Mn1.5Zn1.5N2,0.9064867,
Fe0.6Re2.4O4,0.9098976,
Co0.3Re2.7O4,0.9098976,
Mn1.5Cd1.5O4,0.9102694,
Mn0.4Ta1.6N,0.9107915,
Cr1.5Nb1.5N2,0.91168845,
Mn0.6Co2.4N2,0.91254365,
Ni0.6Zr2.4N2,0.9126551,
Mn0.2Re1.8N,0.91349256,
Re2N,0.91349256,
Ni0.2Os1.8N,0.9162354,
Ni0.4Os1.6N,0.9162354,
Fe1.5Re1.5O4,0.91636586,
Ni0.4Hf1.6N,0.91694635,
Co0.4Hf1.6N,0.91694635,
Mn0.4Re1.6N,0.91694635,
