compound,overpotential,
Co0.2W1.8O3,1.536189,
Mn0.2W1.8O3,1.536189,
Ni0.2W1.8O3,1.536189,
Co0.4W1.6O3,1.536189,
Cr0.4Ce1.6N,1.5363233,
Ni0.4La1.6N,1.5363233,
Co0.4La1.6N,1.5363233,
Cr0.5Ru0.5N,1.5364935,
Cr0.6Y2.4O10,1.5369438,
Cr0.6Y2.4O8,1.5369438,
Cr0.6Y2.4O7,1.5369438,
Cr0.6Y2.4O5,1.5369438,
Cr1.5Zr1.5O4,1.5380174,
Ni1.5Y1.5O4,1.5380174,
Co0.6Zr2.4O4,1.5380174,
Ce7O10,1.5382682,
Ce7O9,1.5382682,
Ce7O8,1.5382682,
Mn1.4La5.6O10,1.5382682,
Mn0.6Ce5.4O7,1.5382682,
Mn1.2Ce4.8O7,1.5382682,
Mn0.7Ce6.3O8,1.5382682,
Mn1.4Ce5.6O8,1.5382682,
Mn1.4Ce5.6O9,1.5382682,
Ce6O7,1.5382682,
Mn0.7Ce6.3O10,1.5382682,
Mn1.4La5.6O8,1.5382682,
Mn0.7Ce6.3O9,1.5382682,
Mn1.4Ce5.6O10,1.5382682,
Mn1.6Ce6.4O9,1.5382682,
Mn0.6La5.4O7,1.5382682,
Mn0.8Ce7.2O9,1.5382682,
La6O7,1.5382682,
Mn1.4La5.6O9,1.5382682,
Mn0.5Fe0.5O3,1.5385517,
Fe0.5Mn0.5O3,1.5385517,
Mn0.3Zr2.7O4,1.5388527,
Mn0.6Zr2.4O4,1.5388527,
Fe0.3Zr2.7O4,1.5388527,
Mn1.5Y1.5O10,1.5388931,
Mn1.5Y1.5O7,1.5388931,
Mn1.5Y1.5O8,1.5388931,
Mn1.5Y1.5O5,1.5388931,
Cr0.5Os0.5O3,1.5389203,
Ni0.6Y2.4O8,1.539006,
Ni0.6Y2.4O5,1.539006,
Ni0.6Y2.4O10,1.539006,
Ni0.6Y2.4O7,1.539006,
Cr1.5Y1.5O4,1.5391593,
Cr0.4Hf1.6O5,1.5392396,
Cr0.4Hf1.6O9,1.5392396,
Cr0.4Hf1.6O7,1.5392396,
Fe0.5Ag0.5N,1.5395089,
Fe0.5Cu0.5N,1.5395089,
Co0.5Cu0.5N,1.5395089,
Co0.2Re1.8O3,1.5404311,
Fe0.2Re1.8O3,1.5404311,
Fe0.4Re1.6O3,1.5404311,
Cr0.2Re1.8O3,1.5404311,
Ni0.2Re1.8O3,1.5404311,
Cr0.4Re1.6O3,1.5404311,
CrMn4.0O6,1.5407614,
Cr0.8Mn3.2O7,1.5407614,
CrMn4.0O7,1.5407614,
Cr0.8Mn3.2O9,1.5407614,
CrMn4.0O8,1.5407614,
CrMn4.0O9,1.5407614,
Cr0.8Mn3.2O5,1.5407614,
Fe0.1Mo0.9O3,1.5410419,
Ni0.4Sc1.6N,1.5420371,
Fe0.1Co0.9N,1.5425174,
Mn0.2La1.8O3,1.543588,
Mn0.4La1.6O3,1.543588,
Mn0.2Ce1.8O3,1.543588,
Fe0.2La1.8O3,1.543588,
Fe0.4La1.6O3,1.543588,
Fe0.2Ce1.8O3,1.543588,
Fe0.5Sc0.5O4,1.5436484,
Mn0.5V4.5O9,1.5438825,
Mn0.4Co3.6O9,1.5438825,
Mn0.5V4.5O6,1.5438825,
Mn0.4Co3.6O7,1.5438825,
Mn0.4Cr3.6O5,1.5438825,
Ni2.0Mn2.0O5,1.5438825,
Mn0.4Co3.6O5,1.5438825,
Mn0.4Cr3.6O9,1.5438825,
Mn0.5V4.5O7,1.5438825,
Ni2.0Mn2.0O7,1.5438825,
Co2.0V2.0O7,1.5438825,
Mn2.0Ni2.0O9,1.5438825,
Ni2.0Mn2.0O9,1.5438825,
Mn2.0Ni2.0O5,1.5438825,
Mn0.5V4.5O8,1.5438825,
Mn2.0Ni2.0O7,1.5438825,
Co2.0V2.0O5,1.5438825,
Co2.0V2.0O9,1.5438825,
Mn0.4Cr3.6O7,1.5438825,
Mn0.2Ti1.8O3,1.544131,
Ti2O3,1.544131,
Fe0.2Ti1.8O3,1.544131,
Fe0.5Zn0.5O2,1.544177,
Ni0.4Hf1.6O5,1.5441989,
Ni0.4Hf1.6O9,1.5441989,
Co0.4Hf1.6O7,1.5441989,
Co0.4Hf1.6O9,1.5441989,
Co0.4Hf1.6O5,1.5441989,
Ni0.4Hf1.6O7,1.5441989,
CrIrN,1.5443656,
CoIrN,1.5443656,
FeHfO5,1.5444331,
FeHfO7,1.5444331,
FeHfO9,1.5444331,
Ni0.2Co0.8N,1.5447185,
Cr0.2Ru0.8N,1.5450348,
Mn0.1Re0.9S2,1.5451357,
Cr0.1Re0.9S2,1.5451357,
Mn0.2Re0.8S2,1.5451357,
Co1.5Nb1.5O5,1.5452212,
Co1.5Nb1.5O8,1.5452212,
Co1.5Nb1.5O10,1.5452212,
Co1.5Nb1.5O7,1.5452212,
Ni1.5Zr1.5O4,1.545358,
Re2O5,1.5466937,
Re2O7,1.5466937,
Re2O9,1.5466937,
Mn0.2Re1.8O9,1.5466937,
Mn0.2Re1.8O5,1.5466937,
Mn0.2Re1.8O7,1.5466937,
Cr0.5Os0.5O2,1.5470974,
Fe0.5Sc0.5O2,1.5478094,
Fe0.5Mn0.5O4,1.5478232,
Mn0.5Fe0.5O4,1.5478232,
Cr0.5Os0.5O4,1.5481918,
Ni0.6Co2.4N2,1.5483166,
Co0.2Re0.8S2,1.5485083,
Ni0.1Re0.9S2,1.5485083,
Mn0.1Co0.9N,1.5489484,
Co0.5Ta0.5O3,1.5491579,
Fe0.5Ta0.5O3,1.5491579,
Cr0.3Zr2.7O8,1.5492306,
Cr0.3Zr2.7O10,1.5492306,
Cr0.3Zr2.7O7,1.5492306,
Cr0.3Zr2.7O5,1.5492306,
Cr0.2Zn0.8O2,1.5492309,
ZnO2,1.5498666,
Co0.1Zn0.9O2,1.5498666,
Fe0.2Zn0.8O2,1.5498666,
Cr0.1Zn0.9O2,1.5498666,
Co0.2Zn0.8O2,1.5498666,
Mn0.1Zn0.9O2,1.5498666,
Ni0.1Zn0.9O2,1.5498666,
Fe0.1Zn0.9O2,1.5498666,
Fe1.5Cd1.5O5,1.550004,
Fe1.5Cd1.5O7,1.550004,
Fe1.5Cd1.5O10,1.550004,
Fe1.5Cd1.5O8,1.550004,
Fe0.1Mo0.9O4,1.5503134,
Ni2.0Zn2.0O5,1.5503507,
Ni2.0Zn2.0O7,1.5503507,
Ni2.0Zn2.0O9,1.5503507,
Mn0.3Cr2.7N2,1.550823,
Fe0.3Cr2.7N2,1.550823,
Ni0.3V2.7N2,1.550823,
Co0.3V2.7N2,1.550823,
Co0.3Cr2.7N2,1.550823,
Ni0.3Cr2.7N2,1.550823,
Co0.6Cr2.4N2,1.550823,
Ni0.6V2.4N2,1.550823,
Cr0.6V2.4N2,1.550823,
Fe0.6Cr2.4N2,1.550823,
Fe0.3V2.7N2,1.550823,
Ni1.5Sc1.5N2,1.550823,
Cr3N2,1.550823,
Cr1.5V1.5N2,1.550823,
Cr1.5Ti1.5N2,1.550823,
Cr0.3V2.7N2,1.550823,
Fe0.6V2.4N2,1.550823,
Mn0.6Cr2.4N2,1.550823,
Co0.6V2.4N2,1.550823,
Mn1.5Pt1.5O10,1.55087,
Mn1.5Pt1.5O5,1.55087,
Mn1.5Pt1.5O7,1.55087,
Mn1.5Pt1.5O8,1.55087,
Fe0.5W0.5O2,1.5509924,
Ni0.4Os1.6O3,1.5510703,
Ni0.2Os1.8O3,1.5510703,
Fe0.5Mn0.5O,1.5513732,
Mn0.5Fe0.5O,1.5513732,
Y2O3,1.5517998,
Cr1.5Nb1.5O4,1.5519884,
Mn1.5Nb1.5O8,1.5521939,
Mn1.5Nb1.5O10,1.5521939,
Mn1.5Nb1.5O5,1.5521939,
Mn1.5Nb1.5O7,1.5521939,
Co0.6Y2.4O10,1.55228,
Co0.6Y2.4O7,1.55228,
Co0.6Y2.4O8,1.55228,
Co0.6Y2.4O5,1.55228,
Fe0.3Mo2.7O7,1.5528095,
CoSc4.0O6,1.5528095,
Co0.5Sc4.5O7,1.5528095,
Co0.5Ti4.5O8,1.5528095,
Fe0.8V3.2O9,1.5528095,
Fe0.3Mo2.7O8,1.5528095,
Fe0.3Mo2.7O10,1.5528095,
Fe0.4V3.6O9,1.5528095,
CoTi4.0O7,1.5528095,
Co0.5Sc4.5O6,1.5528095,
NiSc4.0O7,1.5528095,
Co0.5Sc4.5O8,1.5528095,
CrTi4.0O6,1.5528095,
Cr2.5Ti2.5O6,1.5528095,
CrTi4.0O7,1.5528095,
NiSc4.0O6,1.5528095,
Cr2.5Ti2.5O7,1.5528095,
CrTi4.0O8,1.5528095,
Cr2.5Ti2.5O8,1.5528095,
CrTi4.0O9,1.5528095,
Cr2.5Ti2.5O9,1.5528095,
FeSc4.0O9,1.5528095,
FeSc4.0O8,1.5528095,
CoSc4.0O7,1.5528095,
NiSc4.0O8,1.5528095,
FeSc4.0O6,1.5528095,
Fe2.0Sc2.0O9,1.5528095,
Fe2.0Sc2.0O7,1.5528095,
NiSc4.0O9,1.5528095,
CoTi4.0O8,1.5528095,
Co0.5Sc4.5O9,1.5528095,
Fe2.0Sc2.0O5,1.5528095,
CoTi4.0O9,1.5528095,
Co0.5Ti4.5O9,1.5528095,
Fe0.6Sc5.4O7,1.5528095,
CoSc4.0O8,1.5528095,
FeSc4.0O7,1.5528095,
CoSc4.0O9,1.5528095,
Mn0.8V3.2O5,1.5528095,
FeTi4.0O9,1.5528095,
Cr2.5Sc2.5O8,1.5528095,
Cr2.5Sc2.5O9,1.5528095,
Mn0.8V3.2O9,1.5528095,
Fe0.5Ti4.5O6,1.5528095,
Fe0.8V3.2O5,1.5528095,
FeTi4.0O6,1.5528095,
Fe0.5Ti4.5O7,1.5528095,
FeTi4.0O7,1.5528095,
Fe0.3Mo2.7O5,1.5528095,
Fe0.8V3.2O7,1.5528095,
Fe0.4V3.6O7,1.5528095,
Fe0.5Ti4.5O8,1.5528095,
FeTi4.0O8,1.5528095,
Ni0.5Ti4.5O9,1.5528095,
Ni0.5Ti4.5O8,1.5528095,
Ni0.5Ti4.5O7,1.5528095,
Fe0.5Ti4.5O9,1.5528095,
Ni0.5Ti4.5O6,1.5528095,
Co0.5Ti4.5O6,1.5528095,
CoTi4.0O6,1.5528095,
Fe0.4V3.6O5,1.5528095,
Mn0.8V3.2O7,1.5528095,
Co0.4V3.6O5,1.5528095,
Co0.5Ti4.5O7,1.5528095,
Co0.8V3.2O7,1.5528095,
Co0.4V3.6O7,1.5528095,
Co0.4V3.6O9,1.5528095,
Co0.8V3.2O9,1.5528095,
Cr2.5Sc2.5O7,1.5528095,
Cr2.5Sc2.5O6,1.5528095,
Co0.8V3.2O5,1.5528095,
Ni0.8Mn3.2O7,1.5530285,
Ni0.8Mn3.2O9,1.5530285,
Ni0.8Mn3.2O5,1.5530285,
Ni0.3Os2.7O8,1.5533471,
Os3O5,1.5533471,
Os3O7,1.5533471,
Ni0.3Os2.7O10,1.5533471,
Pt3O7,1.5533471,
Pt3O8,1.5533471,
Pt3O10,1.5533471,
Os3O8,1.5533471,
Os3O10,1.5533471,
Ni0.3Os2.7O5,1.5533471,
Ni0.3Os2.7O7,1.5533471,
Cr0.3Os2.7O5,1.5533471,
Pt3O5,1.5533471,
Fe0.6Os2.4O5,1.5533471,
Fe0.3Os2.7O7,1.5533471,
Co0.3Pt2.7O8,1.5533471,
Co0.3Os2.7O5,1.5533471,
Mn0.3Pt2.7O10,1.5533471,
Mn0.3Pt2.7O8,1.5533471,
Co0.6Os2.4O5,1.5533471,
Mn0.3Pt2.7O7,1.5533471,
Co0.3Os2.7O7,1.5533471,
Co0.6Os2.4O7,1.5533471,
Co0.3Os2.7O8,1.5533471,
Co0.6Os2.4O8,1.5533471,
Co0.3Os2.7O10,1.5533471,
Co0.6Os2.4O10,1.5533471,
Fe0.6Os2.4O10,1.5533471,
Fe0.3Os2.7O10,1.5533471,
Fe0.6Os2.4O8,1.5533471,
Fe0.3Os2.7O8,1.5533471,
Fe0.6Os2.4O7,1.5533471,
Fe0.3Os2.7O5,1.5533471,
Mn0.3Pt2.7O5,1.5533471,
Cr0.6Os2.4O5,1.5533471,
Cr0.6Os2.4O10,1.5533471,
Mn0.6Os2.4O8,1.5533471,
Fe0.3Pt2.7O7,1.5533471,
Mn0.3Os2.7O7,1.5533471,
Mn0.3Os2.7O10,1.5533471,
Mn0.6Os2.4O5,1.5533471,
Co0.3Pt2.7O10,1.5533471,
Co0.3Pt2.7O7,1.5533471,
Mn0.6Os2.4O10,1.5533471,
Mn0.3Os2.7O5,1.5533471,
Mn0.6Os2.4O7,1.5533471,
Cr0.6Os2.4O7,1.5533471,
Cr0.3Os2.7O7,1.5533471,
Cr0.3Os2.7O8,1.5533471,
Fe0.3Pt2.7O8,1.5533471,
Cr0.6Os2.4O8,1.5533471,
Fe0.3Pt2.7O5,1.5533471,
Fe0.3Pt2.7O10,1.5533471,
Cr0.3Os2.7O10,1.5533471,
Co0.3Pt2.7O5,1.5533471,
Mn0.3Os2.7O8,1.5533471,
Cr0.1Cu0.9N,1.553795,
Cr0.2Cu0.8N,1.553795,
Ni0.5Ag0.5N,1.553795,
Ni0.5Rh0.5N,1.553795,
Mn0.4Pd1.6N,1.5540137,
Fe0.4Pd1.6N,1.5540137,
CoCdN,1.5540137,
CoZnN,1.5540137,
FePdN,1.5540137,
Mn1.5Mo1.5O8,1.5541482,
Mn0.6Mo2.4O8,1.5541482,
Mn0.6Mo2.4O10,1.5541482,
Fe1.5Nb1.5O10,1.5541482,
Fe1.5Nb1.5O7,1.5541482,
Mn1.5Mo1.5O7,1.5541482,
Mn0.6Mo2.4O5,1.5541482,
Mn1.5Mo1.5O10,1.5541482,
Mn0.6Mo2.4O7,1.5541482,
Fe1.5Nb1.5O5,1.5541482,
Fe1.5Nb1.5O8,1.5541482,
Mn1.5Mo1.5O5,1.5541482,
Ni1.5Cr1.5N2,1.5544004,
Ni0.3Cu2.7N2,1.5544004,
Cr0.3Cu2.7N2,1.5544004,
Ni1.5Cu1.5N2,1.5544004,
Cr0.6Cu2.4N2,1.5544004,
Co1.5Cu1.5N2,1.5544004,
Fe0.3Cu2.7N2,1.5544004,
Ni0.6Cu2.4N2,1.5544004,
Fe0.6Cu2.4N2,1.5544004,
Mn0.6Cu2.4N2,1.5544004,
Co0.3Cu2.7N2,1.5544004,
Cr1.5Ni1.5N2,1.5544004,
Cu3N2,1.5544004,
Ni1.5V1.5N2,1.5544004,
Cr1.5Cu1.5N2,1.5544004,
Mn0.3Cu2.7N2,1.5544004,
Co0.6Cu2.4N2,1.5544004,
Mn0.5Ta0.5S2,1.5544254,
Cr0.4Zn3.6O7,1.5551335,
Ni0.4Zn3.6O9,1.5551335,
Ni0.4Zn3.6O7,1.5551335,
Cr0.4Zn3.6O5,1.5551335,
Cr0.4Zn3.6O9,1.5551335,
Ni0.4Zn3.6O5,1.5551335,
CrSc4.0O9,1.5553011,
CrSc4.0O8,1.5553011,
Cr0.5Ti4.5O9,1.5553011,
Ni0.5Sc4.5O7,1.5553011,
Ni0.5Sc4.5O8,1.5553011,
Ni0.5Sc4.5O9,1.5553011,
CrSc4.0O6,1.5553011,
Cr0.5Ti4.5O6,1.5553011,
Cr0.5Ti4.5O7,1.5553011,
Cr0.5Ti4.5O8,1.5553011,
Ni0.5Sc4.5O6,1.5553011,
CrSc4.0O7,1.5553011,
Fe0.5Mn0.5O2,1.5553433,
Mn0.5Fe0.5O2,1.5553433,
Mn1.5Zn1.5O7,1.5564547,
Mn1.5Zn1.5O8,1.5564547,
Mn1.5Zn1.5O10,1.5564547,
Mn1.5Zn1.5O5,1.5564547,
Mn0.5Y0.5O,1.5566396,
FePtN,1.5569465,
MnAuN,1.5569465,
NiOsN,1.5569465,
Fe0.4Ce1.6O3,1.5569618,
Mn0.4Ce1.6O3,1.5569618,
Co0.2Rh0.8N,1.5570878,
Co0.1Rh0.9N,1.5570878,
Fe0.1Rh0.9N,1.5570878,
Fe0.5Ta0.5O2,1.557335,
Co0.5Ta0.5O2,1.557335,
Ni0.4Re1.6O3,1.5578587,
Fe0.5Ta0.5O4,1.5584294,
Co0.5Ta0.5O4,1.5584294,
CoPd4.0O7,1.5584766,
Cr2.5Mo2.5O6,1.5584766,
Fe0.9Pt8.1O10,1.5584766,
Fe1.8Pt7.2O10,1.5584766,
Co0.5Pd4.5O7,1.5584766,
Cr0.5Mo4.5O7,1.5584766,
Co2.0Pd2.0O9,1.5584766,
Co2.0Pd2.0O7,1.5584766,
Co2.5Pd2.5O6,1.5584766,
Cr0.5Mo4.5O6,1.5584766,
Co2.0Pd2.0O5,1.5584766,
CrMo4.0O7,1.5584766,
CoPd4.0O6,1.5584766,
Co0.5Pd4.5O6,1.5584766,
CrMo4.0O6,1.5584766,
NiMo4.0O9,1.5584766,
Ni1.8Au7.2O10,1.5584766,
Co4.5Pt4.5O10,1.5584766,
Mn4.5Pd4.5O10,1.5584766,
Co3.0Pt3.0O7,1.5584766,
Co0.7Pt6.3O8,1.5584766,
Co1.4Pt5.6O8,1.5584766,
Co3.5Pt3.5O8,1.5584766,
Co0.7Pt6.3O9,1.5584766,
Cr3.5Ce3.5O8,1.5584766,
Co1.4Pt5.6O9,1.5584766,
Fe0.5Pd4.5O6,1.5584766,
Fe0.5Pd4.5O7,1.5584766,
Fe0.5Pd4.5O8,1.5584766,
Fe0.5Pd4.5O9,1.5584766,
Fe0.6Pd5.4O7,1.5584766,
Fe1.2Pd4.8O7,1.5584766,
Fe0.7Pd6.3O8,1.5584766,
Fe1.4Pd5.6O8,1.5584766,
Fe3.5Pd3.5O8,1.5584766,
Fe0.7Pd6.3O9,1.5584766,
Cr3.5Ce3.5O9,1.5584766,
Cr3.5Ce3.5O10,1.5584766,
Cr4.0Ce4.0O9,1.5584766,
Fe1.4Pd5.6O9,1.5584766,
Cr4.5Ce4.5O10,1.5584766,
Cr4.5Mo4.5O10,1.5584766,
Fe3.5Pd3.5O9,1.5584766,
Mn1.8Pd7.2O10,1.5584766,
Cr1.8Mo7.2O10,1.5584766,
Mn0.9Pd8.1O10,1.5584766,
Mn0.8Pd7.2O9,1.5584766,
Cr3.5La3.5O9,1.5584766,
Cr3.5La3.5O8,1.5584766,
MnMo4.0O9,1.5584766,
Mn0.5Mo4.5O9,1.5584766,
MnMo4.0O8,1.5584766,
Mn0.5Mo4.5O8,1.5584766,
MnMo4.0O7,1.5584766,
Mn0.5Mo4.5O7,1.5584766,
Mn0.5Pd4.5O6,1.5584766,
Mn0.5Pd4.5O7,1.5584766,
Mn0.5Pd4.5O8,1.5584766,
Mn0.5Pd4.5O9,1.5584766,
Mn0.6Pd5.4O7,1.5584766,
Mn1.2Pd4.8O7,1.5584766,
Mn0.7Pd6.3O8,1.5584766,
Mn1.4Pd5.6O8,1.5584766,
Mn0.7Pd6.3O9,1.5584766,
Mn1.4Pd5.6O9,1.5584766,
MnMo4.0O6,1.5584766,
Mn0.5Mo4.5O6,1.5584766,
Mn0.4Mo3.6O9,1.5584766,
Mn0.4Mo3.6O7,1.5584766,
Mn0.4Mo3.6O5,1.5584766,
Mn0.7Pd6.3O10,1.5584766,
Mn1.4Pd5.6O10,1.5584766,
Mn1.6Pd6.4O9,1.5584766,
Cr0.9Mo8.1O10,1.5584766,
Cr4.0Mo4.0O9,1.5584766,
Cr1.6Mo6.4O9,1.5584766,
Cr1.4Mo5.6O8,1.5584766,
Cr0.7Mo6.3O8,1.5584766,
Cr3.0Mo3.0O7,1.5584766,
Cr1.2Mo4.8O7,1.5584766,
Cr0.6Mo5.4O7,1.5584766,
Cr2.5Mo2.5O9,1.5584766,
Ni0.7Au6.3O9,1.5584766,
Ni3.5Au3.5O8,1.5584766,
Ni1.4Au5.6O8,1.5584766,
Ni0.7Au6.3O8,1.5584766,
Ni3.0Au3.0O7,1.5584766,
Ni1.2Au4.8O7,1.5584766,
Co1.4Pt5.6O10,1.5584766,
Co3.5Pt3.5O10,1.5584766,
Co0.8Pt7.2O9,1.5584766,
Co1.6Pt6.4O9,1.5584766,
CrMo4.0O9,1.5584766,
Cr0.5Mo4.5O9,1.5584766,
Co4.0Pt4.0O9,1.5584766,
Co0.9Pt8.1O10,1.5584766,
Cr2.5Mo2.5O8,1.5584766,
Co1.8Pt7.2O10,1.5584766,
CrMo4.0O8,1.5584766,
Cr0.5Mo4.5O8,1.5584766,
Cr2.5Mo2.5O7,1.5584766,
Cr3.5Mo3.5O8,1.5584766,
Cr0.7Mo6.3O9,1.5584766,
Ni1.4Au5.6O9,1.5584766,
Ni3.5Au3.5O9,1.5584766,
Cr0.8Mo7.2O9,1.5584766,
Fe0.7Pd6.3O10,1.5584766,
Fe1.4Pd5.6O10,1.5584766,
Fe3.5Pd3.5O10,1.5584766,
Fe0.8Pd7.2O9,1.5584766,
Fe1.6Pd6.4O9,1.5584766,
Fe4.0Pd4.0O9,1.5584766,
Fe0.9Pd8.1O10,1.5584766,
Fe1.8Pd7.2O10,1.5584766,
Fe4.5Pd4.5O10,1.5584766,
Ni4.5Au4.5O10,1.5584766,
Co2.5Pd2.5O7,1.5584766,
Fe4.5Pt4.5O10,1.5584766,
Ni0.9Au8.1O10,1.5584766,
Cr3.5Mo3.5O10,1.5584766,
Cr1.4Mo5.6O10,1.5584766,
Co3.5Pt3.5O9,1.5584766,
Cr0.7Mo6.3O10,1.5584766,
Co0.7Pt6.3O10,1.5584766,
Cr3.5Mo3.5O9,1.5584766,
Ni1.6Au6.4O9,1.5584766,
Cr1.4Mo5.6O9,1.5584766,
Ni0.8Au7.2O9,1.5584766,
Ni3.5Au3.5O10,1.5584766,
Ni1.4Au5.6O10,1.5584766,
Ni0.7Au6.3O10,1.5584766,
Ni4.0Au4.0O9,1.5584766,
Co0.5Pd4.5O8,1.5584766,
Cr4.0V4.0O9,1.5584766,
Co2.5Pd2.5O8,1.5584766,
Cr2.5Ag2.5O6,1.5584766,
NiNb4.0O6,1.5584766,
Cr0.5Ag4.5O7,1.5584766,
CrAg4.0O7,1.5584766,
Ni0.5Nb4.5O6,1.5584766,
Ni2.0Nb2.0O9,1.5584766,
Ni0.8Nb3.2O9,1.5584766,
Cr2.5Ag2.5O7,1.5584766,
Cr0.5Ag4.5O8,1.5584766,
CrAg4.0O8,1.5584766,
Cr2.5Ag2.5O8,1.5584766,
Fe0.7Pt6.3O8,1.5584766,
Ni0.4Nb3.6O9,1.5584766,
Cr0.5Ag4.5O9,1.5584766,
CrAg4.0O9,1.5584766,
Cr2.5Ag2.5O9,1.5584766,
Cr0.6Ag5.4O7,1.5584766,
Cr1.2Ag4.8O7,1.5584766,
Cr3.0Ag3.0O7,1.5584766,
Cr0.7Ag6.3O8,1.5584766,
Cr1.4Ag5.6O8,1.5584766,
Cr3.5Ag3.5O8,1.5584766,
Cr0.7Ag6.3O9,1.5584766,
Cr1.4Ag5.6O9,1.5584766,
Cr3.5Ag3.5O9,1.5584766,
Cr0.7Ag6.3O10,1.5584766,
Cr1.4Ag5.6O10,1.5584766,
Cr3.5Ag3.5O10,1.5584766,
Cr0.8Ag7.2O9,1.5584766,
Ni2.5Nb2.5O6,1.5584766,
CrAg4.0O6,1.5584766,
Cr0.5Ag4.5O6,1.5584766,
Cr2.0Ag2.0O9,1.5584766,
Ni0.8Pd7.2O9,1.5584766,
Ni1.6Pd6.4O9,1.5584766,
Fe1.4Pt5.6O9,1.5584766,
Ni4.0Pd4.0O9,1.5584766,
Ni0.9Pd8.1O10,1.5584766,
Ni0.5Nb4.5O7,1.5584766,
Ni1.8Pd7.2O10,1.5584766,
Ni4.5Pd4.5O10,1.5584766,
Fe0.7Pt6.3O9,1.5584766,
Co4.5Au4.5O10,1.5584766,
Co1.8Au7.2O10,1.5584766,
Co0.9Au8.1O10,1.5584766,
Co4.0Au4.0O9,1.5584766,
Co1.6Au6.4O9,1.5584766,
Cr1.6Ag6.4O9,1.5584766,
Co0.8Au7.2O9,1.5584766,
Co1.4Au5.6O10,1.5584766,
Co0.7Au6.3O10,1.5584766,
Co3.5Au3.5O9,1.5584766,
Co1.4Au5.6O9,1.5584766,
Fe3.5Pt3.5O8,1.5584766,
Fe1.4Pt5.6O8,1.5584766,
Cr0.4Ag3.6O5,1.5584766,
Cr0.8Ag3.2O5,1.5584766,
Cr2.0Ag2.0O5,1.5584766,
Cr0.4Ag3.6O7,1.5584766,
Cr0.8Ag3.2O7,1.5584766,
Cr2.0Ag2.0O7,1.5584766,
Cr0.4Ag3.6O9,1.5584766,
Cr0.8Ag3.2O9,1.5584766,
Co3.5Au3.5O10,1.5584766,
Cr4.0Ag4.0O9,1.5584766,
Cr0.9Ag8.1O10,1.5584766,
Cr1.8Ag7.2O10,1.5584766,
Mn0.5Ag4.5O6,1.5584766,
MnAg4.0O6,1.5584766,
Mn2.5Ag2.5O6,1.5584766,
Mn0.5Ag4.5O7,1.5584766,
MnAg4.0O7,1.5584766,
Mn2.5Ag2.5O7,1.5584766,
Mn0.5Ag4.5O8,1.5584766,
MnAg4.0O8,1.5584766,
Mn2.5Ag2.5O8,1.5584766,
Ni2.0Nb2.0O7,1.5584766,
Ni0.8Nb3.2O7,1.5584766,
Mn0.5Ag4.5O9,1.5584766,
MnAg4.0O9,1.5584766,
Ni0.4Nb3.6O7,1.5584766,
Mn2.0Ag2.0O9,1.5584766,
Mn2.5Ag2.5O9,1.5584766,
Mn0.6Ag5.4O7,1.5584766,
Ni0.8Nb3.2O5,1.5584766,
Ni0.4Nb3.6O5,1.5584766,
Mn1.2Ag4.8O7,1.5584766,
Mn3.0Ag3.0O7,1.5584766,
Mn0.7Ag6.3O8,1.5584766,
Mn1.4Ag5.6O8,1.5584766,
Mn3.5Ag3.5O8,1.5584766,
Mn0.7Ag6.3O9,1.5584766,
Mn1.4Ag5.6O9,1.5584766,
Mn3.5Ag3.5O9,1.5584766,
Mn0.7Ag6.3O10,1.5584766,
Mn1.4Ag5.6O10,1.5584766,
Mn3.5Ag3.5O10,1.5584766,
Ni2.0Nb2.0O5,1.5584766,
NiNb4.0O7,1.5584766,
Mn0.8Ag3.2O9,1.5584766,
Mn2.0Ag2.0O7,1.5584766,
Cr4.5Ag4.5O10,1.5584766,
Co0.7Au6.3O9,1.5584766,
Co3.5Au3.5O8,1.5584766,
Co1.4Au5.6O8,1.5584766,
Co0.7Au6.3O8,1.5584766,
Co3.0Au3.0O7,1.5584766,
Co1.2Au4.8O7,1.5584766,
Co0.6Au5.4O7,1.5584766,
Co2.5Au2.5O9,1.5584766,
CoAu4.0O9,1.5584766,
Co0.5Au4.5O9,1.5584766,
Co2.5Au2.5O8,1.5584766,
CoAu4.0O8,1.5584766,
Co0.5Au4.5O8,1.5584766,
Mn0.4Ag3.6O9,1.5584766,
Co2.5Au2.5O7,1.5584766,
Co0.5Au4.5O7,1.5584766,
Co2.5Au2.5O6,1.5584766,
CoAu4.0O6,1.5584766,
Co0.5Au4.5O6,1.5584766,
Co2.0Au2.0O9,1.5584766,
Co0.8Au3.2O9,1.5584766,
Co0.4Au3.6O9,1.5584766,
Fe3.0Pt3.0O7,1.5584766,
Fe1.2Pt4.8O7,1.5584766,
Mn0.4Ag3.6O5,1.5584766,
Mn0.8Ag3.2O5,1.5584766,
Mn2.0Ag2.0O5,1.5584766,
Mn0.4Ag3.6O7,1.5584766,
Mn0.8Ag3.2O7,1.5584766,
CoAu4.0O7,1.5584766,
Ni3.5Pd3.5O10,1.5584766,
Ni1.4Pd5.6O10,1.5584766,
Fe3.5Pt3.5O9,1.5584766,
Cr3.5V3.5O9,1.5584766,
Cr0.7V6.3O10,1.5584766,
Cr1.4V5.6O10,1.5584766,
Cr3.5V3.5O10,1.5584766,
Co4.0Pd4.0O9,1.5584766,
Co0.9Pd8.1O10,1.5584766,
