compound,overpotential,
Ni0.3Re2.7N2,0.45352778,
Co0.3Re2.7N2,0.45352778,
Co0.6Re2.4N2,0.45352778,
Fe0.6Re2.4N2,0.45352778,
Co1.5Re1.5N2,0.45999599,
Fe1.5Re1.5N2,0.45999599,
Mn0.6Pd2.4N2,0.45999599,
Ni0.6Re2.4N2,0.45999599,
Co0.3Mo2.7N2,0.46360505,
Ni0.3Cd2.7N2,0.4707361,
Co0.3Cd2.7N2,0.4707361,
Fe0.3Cd2.7N2,0.4707361,
Mn0.3Cd2.7N2,0.4707361,
Cr0.3Cd2.7N2,0.4707361,
Fe0.6Cd2.4N2,0.4707361,
Cd3N2,0.4707361,
Co0.6Cd2.4N2,0.4707361,
Cr0.6Cd2.4N2,0.4707361,
Mn0.6Cd2.4N2,0.4707361,
Mn0.3Pd2.7N2,0.47679302,
Pd3N2,0.47679302,
Cr0.3Pd2.7N2,0.47679302,
Ni0.3Pd2.7N2,0.47679302,
Cr0.6Pd2.4N2,0.47679302,
Mn1.5Os1.5N2,0.47679302,
Fe0.6Pd2.4N2,0.47679302,
Co0.6Pd2.4N2,0.47679302,
Ni0.6Pd2.4N2,0.47679302,
Fe0.3Pd2.7N2,0.47679302,
Co0.3Pd2.7N2,0.47679302,
Fe1.5Os1.5N2,0.47679302,
Co1.5W1.5N2,0.4852189,
Ni0.6Cd2.4N2,0.48816362,
Mn1.5Pd1.5N2,0.52091485,
Fe1.5Mo1.5N2,0.52091485,
Fe1.5Pd1.5N2,0.52091485,
Mn1.5Cd1.5N2,0.53165495,
Fe1.5Cd1.5N2,0.53165495,
Mn1.5Rh1.5N2,0.5377119,
Fe1.5Rh1.5N2,0.5377119,
Fe1.5Ru1.5N2,0.5377119,
Co1.5Mo1.5N2,0.5377119,
Cr1.5Pd1.5N2,0.5377119,
Co0.6Mo2.4N2,0.5377119,
Co1.5Pd1.5N2,0.5377119,
Fe0.6Mo2.4N2,0.5377119,
Ni1.5Re1.5N2,0.54854584,
Mn0.2Mo0.8N,0.5497693,
Co0.1Mo0.9N,0.55083305,
Ni0.1Mo0.9N,0.55083305,
Co0.2Mo0.8N,0.55083305,
Fe0.2Mo0.8N,0.55083305,
Cr0.1Mo0.9N,0.55533934,
Cr0.2Mo0.8N,0.55533934,
Mn0.1Mo0.9N,0.55533934,
Ni1.5Ta1.5N2,0.5569717,
Mn1.5Ir1.5N2,0.57057214,
Fe0.1Mo0.9N,0.5707911,
Fe1.5Ce1.5N2,0.5789084,
Fe1.5La1.5N2,0.5789084,
Co0.6Hf2.4N2,0.5789084,
Ta3N2,0.58562815,
Re3N2,0.58562815,
Cr0.6Re2.4N2,0.58562815,
Fe0.6Ta2.4N2,0.58562815,
Mn0.6Ta2.4N2,0.58562815,
Cr0.6Ta2.4N2,0.58562815,
Cr0.3Ta2.7N2,0.58562815,
Mn0.3Ta2.7N2,0.58562815,
Fe0.3Ta2.7N2,0.58562815,
Co0.6Ta2.4N2,0.58562815,
Ni0.3Ta2.7N2,0.58562815,
Cr0.3Re2.7N2,0.58562815,
Mn0.3Re2.7N2,0.58562815,
Fe0.3Re2.7N2,0.58562815,
Co0.3Ta2.7N2,0.58562815,
Cr1.5Hf1.5N2,0.5920964,
Ni0.6Hf2.4N2,0.5920964,
Fe1.5Hf1.5N2,0.5920964,
Cr1.5Re1.5N2,0.5920964,
Co1.5Hf1.5N2,0.5920964,
Fe1.5Ta1.5N2,0.5920964,
Mn1.5W1.5N2,0.5920964,
Cr1.5Cd1.5N2,0.59266764,
Co1.5Cd1.5N2,0.59266764,
Co1.5Ce1.5N2,0.59570545,
Co1.5La1.5N2,0.59570545,
Fe0.6Hf2.4N2,0.6014297,
Cr0.6Hf2.4N2,0.6014297,
Mn0.3W2.7N2,0.6024252,
Mn0.6W2.4N2,0.6024252,
Mo3N2,0.60413134,
Mn0.6Re2.4N2,0.60814947,
Ni0.6Ta2.4N2,0.60889345,
Fe0.6W2.4N2,0.60889345,
Fe1.5W1.5N2,0.60889345,
Cr1.5Ta1.5N2,0.60889345,
Co1.5Ta1.5N2,0.60889345,
Ni1.5Cd1.5N2,0.6094647,
Mn1.5Ag1.5N2,0.6094647,
Fe1.5Ag1.5N2,0.6094647,
Fe0.3W2.7N2,0.6108511,
Cr1.5W1.5N2,0.61731935,
Cr1.5La1.5N2,0.61822677,
Cr1.5Ce1.5N2,0.61822677,
MoN,0.62141585,
Ni0.2Mo0.8N,0.62317747,
Co1.5Nb1.5N2,0.631491,
Ni0.3Mo2.7N2,0.631491,
Co0.6Y2.4N2,0.6408968,
Mn1.5Mo1.5N2,0.65301526,
Fe1.5Y1.5N2,0.65301526,
Cd2N,0.65332675,
Mn0.3Mo2.7N2,0.6566243,
Fe0.3Mo2.7N2,0.6633441,
Mn0.6Nb2.4N2,0.6698123,
Co1.5Y1.5N2,0.6698123,
Fe1.5Nb1.5N2,0.6698123,
Cr1.5Mo1.5N2,0.6698123,
Cr0.6Mo2.4N2,0.6698123,
Mn0.6Mo2.4N2,0.6698123,
Co0.3Os2.7N2,0.6726449,
Mn0.3Pt2.7N2,0.6726449,
Cr0.3Os2.7N2,0.6726449,
Ni0.3Os2.7N2,0.6726449,
Fe0.3Pt2.7N2,0.6726449,
Fe0.6Os2.4N2,0.6726449,
Mn0.6Os2.4N2,0.6726449,
Cr0.6Os2.4N2,0.6726449,
Pt3N2,0.6726449,
Os3N2,0.6726449,
Co0.6Os2.4N2,0.6726449,
Fe0.3Os2.7N2,0.6726449,
Co0.3Pt2.7N2,0.6726449,
Mn0.3Os2.7N2,0.6726449,
Ni1.5Hf1.5N2,0.6730064,
Fe1.5Zr1.5N2,0.67354304,
Cr0.5Zn4.5O6,0.6782055,
FeCd4.0O7,0.6782055,
Fe0.5Cd4.5O7,0.6782055,
Fe2.5Cd2.5O6,0.6782055,
FeCd4.0O6,0.6782055,
Fe0.5Cd4.5O6,0.6782055,
Fe2.0Cd2.0O9,0.6782055,
Fe0.8Cd3.2O9,0.6782055,
Fe0.4Cd3.6O9,0.6782055,
Fe2.0Cd2.0O7,0.6782055,
Fe0.8Cd3.2O7,0.6782055,
Fe0.4Cd3.6O7,0.6782055,
Fe2.0Cd2.0O5,0.6782055,
Fe0.8Cd3.2O5,0.6782055,
Fe0.4Cd3.6O5,0.6782055,
Mn4.5Cd4.5O10,0.6782055,
Re4O9,0.6782055,
Mn1.8Cd7.2O10,0.6782055,
Re4O7,0.6782055,
Fe2.5Cd2.5O7,0.6782055,
Fe0.7Cd6.3O10,0.6782055,
Fe3.5Cd3.5O9,0.6782055,
Fe1.4Cd5.6O9,0.6782055,
Fe0.7Cd6.3O9,0.6782055,
Fe3.5Cd3.5O8,0.6782055,
Fe1.4Cd5.6O8,0.6782055,
Fe0.7Cd6.3O8,0.6782055,
Re4O5,0.6782055,
Fe3.0Cd3.0O7,0.6782055,
Fe0.6Cd5.4O7,0.6782055,
Fe2.5Cd2.5O9,0.6782055,
FeCd4.0O9,0.6782055,
Fe0.5Cd4.5O9,0.6782055,
Fe2.5Cd2.5O8,0.6782055,
FeCd4.0O8,0.6782055,
Fe0.5Cd4.5O8,0.6782055,
Fe1.2Cd4.8O7,0.6782055,
Mn0.9Cd8.1O10,0.6782055,
Mn4.0Cd4.0O9,0.6782055,
Mn1.6Cd6.4O9,0.6782055,
MnCd4.0O8,0.6782055,
Mn0.5Cd4.5O8,0.6782055,
Mn0.8Ti7.2O9,0.6782055,
MnCd4.0O7,0.6782055,
Mn1.6Ti6.4O9,0.6782055,
Mn0.5Cd4.5O7,0.6782055,
Mn0.9Ti8.1O10,0.6782055,
Mn1.8Ti7.2O10,0.6782055,
Fe1.2Ti4.8O7,0.6782055,
Fe0.7Ti6.3O8,0.6782055,
Mn2.5Cd2.5O6,0.6782055,
MnCd4.0O6,0.6782055,
Mn0.5Cd4.5O6,0.6782055,
Mn2.0Cd2.0O9,0.6782055,
Mn0.8Cd3.2O9,0.6782055,
Mn2.5Cd2.5O8,0.6782055,
Mn0.5Cd4.5O9,0.6782055,
MnCd4.0O9,0.6782055,
Mn2.5Cd2.5O9,0.6782055,
Mn0.7Ti6.3O8,0.6782055,
Mn0.7Ti6.3O9,0.6782055,
Mn0.8Cd7.2O9,0.6782055,
Mn3.5Cd3.5O10,0.6782055,
Mn1.4Cd5.6O10,0.6782055,
Mn0.7Cd6.3O10,0.6782055,
Mn3.5Cd3.5O9,0.6782055,
Fe1.4Cd5.6O10,0.6782055,
Mn1.4Cd5.6O9,0.6782055,
Mn0.7Ti6.3O10,0.6782055,
Mn3.5Cd3.5O8,0.6782055,
Mn1.4Cd5.6O8,0.6782055,
Mn0.7Cd6.3O8,0.6782055,
Mn3.0Cd3.0O7,0.6782055,
Mn1.2Cd4.8O7,0.6782055,
Mn0.6Cd5.4O7,0.6782055,
Mn0.7Cd6.3O9,0.6782055,
Fe3.5Cd3.5O10,0.6782055,
Fe0.8Cd7.2O9,0.6782055,
Fe1.6Cd6.4O9,0.6782055,
Mn1.6Hf6.4O9,0.6782055,
Mn0.8Hf7.2O9,0.6782055,
Mn1.4Hf5.6O10,0.6782055,
Mn0.7Hf6.3O10,0.6782055,
Mn1.4Hf5.6O9,0.6782055,
Mn0.7Hf6.3O9,0.6782055,
Mn1.4Hf5.6O8,0.6782055,
Mn4.0Hf4.0O9,0.6782055,
Mn0.7Hf6.3O8,0.6782055,
Cr0.9Hf8.1O10,0.6782055,
Cr0.8Hf7.2O9,0.6782055,
Ni0.5Cd4.5O9,0.6782055,
Ni0.5Cd4.5O8,0.6782055,
Ni0.5Cd4.5O7,0.6782055,
Ni0.5Cd4.5O6,0.6782055,
Ni0.4Cd3.6O9,0.6782055,
Mn1.2Hf4.8O7,0.6782055,
Ni0.4Cd3.6O7,0.6782055,
Mn0.9Hf8.1O10,0.6782055,
Mn4.5Hf4.5O10,0.6782055,
Fe0.7Hf6.3O10,0.6782055,
Fe3.5Hf3.5O9,0.6782055,
Fe1.4Hf5.6O9,0.6782055,
Fe0.7Hf6.3O9,0.6782055,
Fe3.5Hf3.5O8,0.6782055,
Fe1.4Hf5.6O8,0.6782055,
Fe0.7Hf6.3O8,0.6782055,
Mn1.8Hf7.2O10,0.6782055,
Fe3.0Hf3.0O7,0.6782055,
Fe2.5Hf2.5O9,0.6782055,
Fe2.5Hf2.5O8,0.6782055,
Fe2.5Hf2.5O7,0.6782055,
Fe2.5Hf2.5O6,0.6782055,
Fe2.0Hf2.0O9,0.6782055,
Fe2.0Hf2.0O7,0.6782055,
Fe2.0Hf2.0O5,0.6782055,
Fe1.2Hf4.8O7,0.6782055,
Mn0.4Cd3.6O9,0.6782055,
Ni0.4Cd3.6O5,0.6782055,
Cd4O7,0.6782055,
Co0.5Cd4.5O9,0.6782055,
CoCd4.0O8,0.6782055,
Co0.5Cd4.5O8,0.6782055,
CoCd4.0O7,0.6782055,
Co0.5Cd4.5O7,0.6782055,
CoCd4.0O6,0.6782055,
Co0.5Cd4.5O6,0.6782055,
CoCd4.0O9,0.6782055,
Co0.8Cd3.2O9,0.6782055,
Co0.8Cd3.2O7,0.6782055,
Co0.4Cd3.6O7,0.6782055,
Co0.8Cd3.2O5,0.6782055,
Co0.4Cd3.6O5,0.6782055,
Fe1.8Cd7.2O10,0.6782055,
Fe0.9Cd8.1O10,0.6782055,
Fe4.0Cd4.0O9,0.6782055,
Co0.4Cd3.6O9,0.6782055,
Cd4O5,0.6782055,
Co0.6Cd5.4O7,0.6782055,
Co0.7Cd6.3O9,0.6782055,
Cd4O9,0.6782055,
Cd5O6,0.6782055,
Cd5O7,0.6782055,
Cd5O8,0.6782055,
Cd5O9,0.6782055,
Cd6O7,0.6782055,
Cd7O8,0.6782055,
Co0.7Cd6.3O8,0.6782055,
Cd7O9,0.6782055,
Cd8O9,0.6782055,
Cd9O10,0.6782055,
Co0.9Cd8.1O10,0.6782055,
Hf8O9,0.6782055,
Hf9O10,0.6782055,
Co0.8Cd7.2O9,0.6782055,
Co0.7Cd6.3O10,0.6782055,
Cd7O10,0.6782055,
CrZn4.0O6,0.6782055,
Mn2.0Cd2.0O7,0.6782055,
Mn0.4Cd3.6O7,0.6782055,
Fe0.5Zn4.5O8,0.6782055,
Fe2.5Zn2.5O7,0.6782055,
FeZn4.0O7,0.6782055,
Fe0.5Zn4.5O7,0.6782055,
Fe2.5Zn2.5O6,0.6782055,
FeZn4.0O6,0.6782055,
Fe0.5Zn4.5O6,0.6782055,
Mn4.5Zn4.5O10,0.6782055,
Mn1.8Zn7.2O10,0.6782055,
Mn0.9Zn8.1O10,0.6782055,
Mn4.0Zn4.0O9,0.6782055,
Mn1.6Zn6.4O9,0.6782055,
Mn0.8Zn7.2O9,0.6782055,
Mn3.5Zn3.5O10,0.6782055,
Mn1.4Zn5.6O10,0.6782055,
FeZn4.0O8,0.6782055,
Fe2.5Zn2.5O8,0.6782055,
Fe0.5Zn4.5O9,0.6782055,
FeZn4.0O9,0.6782055,
Fe0.7Zn6.3O9,0.6782055,
Co0.9Mn8.1O10,0.6782055,
MnFe4.0O6,0.6782055,
Mn2.5Fe2.5O6,0.6782055,
MnFe4.0O7,0.6782055,
Mn2.5Fe2.5O7,0.6782055,
MnFe4.0O8,0.6782055,
Mn0.7Zn6.3O10,0.6782055,
Mn2.5Fe2.5O8,0.6782055,
MnFe4.0O9,0.6782055,
Fe1.4Zn5.6O8,0.6782055,
Fe0.7Zn6.3O8,0.6782055,
Fe3.0Zn3.0O7,0.6782055,
Fe1.2Zn4.8O7,0.6782055,
Fe0.6Zn5.4O7,0.6782055,
Fe2.5Zn2.5O9,0.6782055,
Fe3.5Zn3.5O8,0.6782055,
Mn3.5Zn3.5O9,0.6782055,
Mn1.4Zn5.6O9,0.6782055,
Mn0.7Zn6.3O9,0.6782055,
Mn0.5Zn4.5O7,0.6782055,
Mn2.5Zn2.5O6,0.6782055,
MnZn4.0O6,0.6782055,
Mn0.5Zn4.5O6,0.6782055,
Cr0.9Zn8.1O10,0.6782055,
Cr0.8Zn7.2O9,0.6782055,
Cr0.7Zn6.3O10,0.6782055,
MnZn4.0O7,0.6782055,
Cr0.7Zn6.3O9,0.6782055,
Cr0.6Zn5.4O7,0.6782055,
CrZn4.0O9,0.6782055,
Cr0.5Zn4.5O9,0.6782055,
CrZn4.0O8,0.6782055,
Cr0.5Zn4.5O8,0.6782055,
CrZn4.0O7,0.6782055,
Cr0.5Zn4.5O7,0.6782055,
Cr0.7Zn6.3O8,0.6782055,
Fe1.4Zn5.6O9,0.6782055,
Mn2.5Zn2.5O7,0.6782055,
MnZn4.0O8,0.6782055,
Mn2.5Fe2.5O9,0.6782055,
Mn3.0Fe3.0O7,0.6782055,
Mn3.5Fe3.5O8,0.6782055,
Mn3.5Zn3.5O8,0.6782055,
Mn3.5Fe3.5O9,0.6782055,
Mn3.5Fe3.5O10,0.6782055,
Mn1.4Zn5.6O8,0.6782055,
Mn0.5Zn4.5O8,0.6782055,
Mn0.7Zn6.3O8,0.6782055,
Mn4.0Fe4.0O9,0.6782055,
Mn1.2Zn4.8O7,0.6782055,
Mn0.6Zn5.4O7,0.6782055,
Mn2.5Zn2.5O9,0.6782055,
MnZn4.0O9,0.6782055,
Mn0.5Zn4.5O9,0.6782055,
Mn2.5Zn2.5O8,0.6782055,
Mn3.0Zn3.0O7,0.6782055,
Fe3.5Zn3.5O9,0.6782055,
Fe0.7Zn6.3O10,0.6782055,
Fe1.4Zn5.6O10,0.6782055,
Cr0.8Cd3.2O7,0.6782055,
Fe0.7Ti6.3O9,0.6782055,
Fe1.4Ti5.6O9,0.6782055,
Cr0.4Cd3.6O7,0.6782055,
Cr0.8Cd3.2O5,0.6782055,
Fe0.7Ti6.3O10,0.6782055,
Cr0.4Cd3.6O5,0.6782055,
Cr0.4Cd3.6O9,0.6782055,
Fe1.4Ti5.6O10,0.6782055,
Ni0.5Zn4.5O9,0.6782055,
Ni0.5Zn4.5O8,0.6782055,
Ni0.5Zn4.5O7,0.6782055,
Ni0.5Zn4.5O6,0.6782055,
Co0.9Zn8.1O10,0.6782055,
Fe2.5Mn2.5O6,0.6782055,
Fe2.5Mn2.5O7,0.6782055,
Mn0.8Re3.2O5,0.6782055,
Fe2.5Mn2.5O8,0.6782055,
Cr0.8Cd3.2O9,0.6782055,
Cr0.5Cd4.5O6,0.6782055,
Mn2.0Cd2.0O5,0.6782055,
Mn0.8Cd3.2O5,0.6782055,
Mn0.4Cd3.6O5,0.6782055,
Cr0.9Cd8.1O10,0.6782055,
Cr0.8Cd7.2O9,0.6782055,
Cr0.7Cd6.3O10,0.6782055,
Cr0.7Cd6.3O9,0.6782055,
Fe1.4Ti5.6O8,0.6782055,
Cr0.7Cd6.3O8,0.6782055,
CrCd4.0O9,0.6782055,
Cr0.5Cd4.5O9,0.6782055,
CrCd4.0O8,0.6782055,
Cr0.5Cd4.5O8,0.6782055,
CrCd4.0O7,0.6782055,
Cr0.5Cd4.5O7,0.6782055,
CrCd4.0O6,0.6782055,
Cr0.6Cd5.4O7,0.6782055,
Mn0.8Cd3.2O7,0.6782055,
Co0.8Zn7.2O9,0.6782055,
Co0.7Zn6.3O9,0.6782055,
CoMn4.0O6,0.6782055,
CoMn4.0O7,0.6782055,
Co0.5Zn4.5O6,0.6782055,
CoMn4.0O8,0.6782055,
CoMn4.0O9,0.6782055,
Fe1.4Hf5.6O10,0.6782055,
Co0.7Mn6.3O8,0.6782055,
Fe1.8Mn7.2O10,0.6782055,
Co0.7Mn6.3O9,0.6782055,
Co0.8Mn7.2O9,0.6782055,
Fe1.8Zn7.2O10,0.6782055,
Fe0.9Zn8.1O10,0.6782055,
Fe4.0Zn4.0O9,0.6782055,
Fe1.6Zn6.4O9,0.6782055,
Fe0.8Zn7.2O9,0.6782055,
Fe3.5Zn3.5O10,0.6782055,
Co0.7Mn6.3O10,0.6782055,
Co0.7Zn6.3O10,0.6782055,
Fe4.0Mn4.0O9,0.6782055,
Fe3.5Mn3.5O10,0.6782055,
Co0.7Zn6.3O8,0.6782055,
Co0.6Zn5.4O7,0.6782055,
CoZn4.0O9,0.6782055,
Co0.5Zn4.5O9,0.6782055,
CoZn4.0O8,0.6782055,
Co0.5Zn4.5O8,0.6782055,
CoZn4.0O7,0.6782055,
Fe1.6Mn6.4O9,0.6782055,
Co0.5Zn4.5O7,0.6782055,
Fe2.5Mn2.5O9,0.6782055,
Fe3.0Mn3.0O7,0.6782055,
Fe1.4Mn5.6O8,0.6782055,
Fe3.5Mn3.5O8,0.6782055,
Fe1.4Mn5.6O9,0.6782055,
Fe3.5Mn3.5O9,0.6782055,
Fe1.4Mn5.6O10,0.6782055,
CoZn4.0O6,0.6782055,
Fe3.5Hf3.5O10,0.6782055,
Mn2.5Cd2.5O7,0.6782055,
Fe1.6Hf6.4O9,0.6782055,
Mn4.0Re4.0O9,0.6782055,
Mn3.5Re3.5O10,0.6782055,
Mn3.5Re3.5O9,0.6782055,
Mn3.5Re3.5O8,0.6782055,
Mn3.0Re3.0O7,0.6782055,
Co0.9Hf8.1O10,0.6782055,
Co0.8Hf7.2O9,0.6782055,
Co0.7Hf6.3O10,0.6782055,
Co0.3Re2.7O8,0.6782055,
Co0.7Hf6.3O9,0.6782055,
MnRe4.0O9,0.6782055,
Mn0.5Re4.5O9,0.6782055,
Mn2.5Re2.5O8,0.6782055,
MnRe4.0O8,0.6782055,
Mn0.5Re4.5O8,0.6782055,
Co0.7Hf6.3O8,0.6782055,
Mn2.5Re2.5O7,0.6782055,
MnRe4.0O7,0.6782055,
Mn0.5Re4.5O7,0.6782055,
Ti8O9,0.6782055,
Mn2.5Re2.5O6,0.6782055,
MnRe4.0O6,0.6782055,
Mn0.5Re4.5O6,0.6782055,
Mn0.8Re3.2O9,0.6782055,
Mn0.4Re3.6O9,0.6782055,
Mn4.5Re4.5O10,0.6782055,
Fe0.6Re2.4O5,0.6782055,
Fe0.6Re2.4O7,0.6782055,
Fe0.6Re2.4O8,0.6782055,
Co0.3Re2.7O7,0.6782055,
Co0.3Re2.7O5,0.6782055,
Mn2.0Ta2.0O5,0.6782055,
Mn2.0Ta2.0O7,0.6782055,
Zn9O10,0.6782055,
Zn8O9,0.6782055,
Zn7O10,0.6782055,
Zn7O9,0.6782055,
Zn7O8,0.6782055,
Zn6O7,0.6782055,
Zn5O9,0.6782055,
Zn5O8,0.6782055,
Mn0.8Re3.2O7,0.6782055,
Zn5O7,0.6782055,
Mn2.0Ta2.0O9,0.6782055,
Fe0.8Hf7.2O9,0.6782055,
Fe2.0Re2.0O9,0.6782055,
Fe0.8Re3.2O9,0.6782055,
Fe0.4Re3.6O9,0.6782055,
Fe2.0Re2.0O7,0.6782055,
Fe0.8Re3.2O7,0.6782055,
Fe0.4Re3.6O7,0.6782055,
Fe2.0Re2.0O5,0.6782055,
Fe0.8Re3.2O5,0.6782055,
Fe0.4Re3.6O5,0.6782055,
Fe0.6Re2.4O10,0.6782055,
Zn5O6,0.6782055,
Mn0.4Re3.6O7,0.6782055,
Mn2.5Re2.5O9,0.6782055,
Co0.3Re2.7O10,0.6782055,
Fe4.0Hf4.0O9,0.6782055,
Fe0.9Hf8.1O10,0.6782055,
Mn0.4Re3.6O5,0.6782055,
Fe1.8Hf7.2O10,0.6782055,
Cr0.3Ir2.7N2,0.67911315,
Mn0.3Ir2.7N2,0.67911315,
Fe0.3Ir2.7N2,0.67911315,
Cr0.3Ru2.7N2,0.67911315,
Ni0.3Ir2.7N2,0.67911315,
Ni0.3Pt2.7N2,0.67911315,
Co0.6Ru2.4N2,0.67911315,
Co1.5Pt1.5N2,0.67911315,
Fe1.5Pt1.5N2,0.67911315,
Cr1.5Pt1.5N2,0.67911315,
Co1.5Ir1.5N2,0.67911315,
Fe1.5Ir1.5N2,0.67911315,
Cr0.3Pt2.7N2,0.67911315,
Ni0.6Ru2.4N2,0.67911315,
Mn0.6Rh2.4N2,0.67911315,
Cr1.5Ir1.5N2,0.67911315,
Fe0.6Rh2.4N2,0.67911315,
Co0.6Rh2.4N2,0.67911315,
Cr0.6Ir2.4N2,0.67911315,
Ni0.6Os2.4N2,0.67911315,
Co0.3Rh2.7N2,0.67911315,
Fe0.3Rh2.7N2,0.67911315,
Mn0.3Rh2.7N2,0.67911315,
Cr0.3Rh2.7N2,0.67911315,
Ni0.3Ru2.7N2,0.67911315,
Co0.3Ru2.7N2,0.67911315,
Fe0.3Ru2.7N2,0.67911315,
Mn0.3Ru2.7N2,0.67911315,
Cr0.6Rh2.4N2,0.67911315,
Co1.5Os1.5N2,0.67911315,
Co0.3Ir2.7N2,0.67911315,
Ir3N2,0.67911315,
Ni0.6Pt2.4N2,0.67911315,
Co0.6Pt2.4N2,0.67911315,
Fe0.6Pt2.4N2,0.67911315,
Mn0.6Pt2.4N2,0.67911315,
Cr0.6Pt2.4N2,0.67911315,
Co0.6Ir2.4N2,0.67911315,
Ni0.6Ir2.4N2,0.67911315,
Mn0.6Ir2.4N2,0.67911315,
Ru3N2,0.67911315,
Rh3N2,0.67911315,
Fe0.6Ir2.4N2,0.67911315,
Mn1.5Pt1.5N2,0.6805815,
Cr0.5Mo0.5N,0.68298304,
Co0.3Re2.7O4,0.6842472,
Fe0.6Re2.4O4,0.6842472,
Fe1.5Re1.5O8,0.6846737,
Fe1.5Re1.5O5,0.6846737,
Fe1.5Re1.5O10,0.6846737,
Fe1.5Re1.5O7,0.6846737,
Cr0.5Rh0.5N,0.68906826,
Co0.6Hf2.4O8,0.6894644,
Co0.6Hf2.4O7,0.6894644,
Co0.6Hf2.4O10,0.6894644,
Co0.6Hf2.4O5,0.6894644,
Cr0.3Hf2.7N2,0.6902196,
Fe1.5Re1.5O4,0.69071543,
Cr1.5Y1.5N2,0.69233364,
Co0.3Hf2.7N2,0.6929206,
Co0.6Hf2.4O4,0.6955061,
Fe0.2Ta1.8N,0.69582486,
FeHf4.0O7,0.69618416,
Hf7O10,0.69618416,
Hf7O9,0.69618416,
Hf7O8,0.69618416,
Hf5O8,0.69618416,
Hf5O9,0.69618416,
Fe0.5Hf4.5O7,0.69618416,
Hf5O7,0.69618416,
Hf5O6,0.69618416,
Ni0.5Hf4.5O7,0.69618416,
Fe0.5Hf4.5O8,0.69618416,
FeHf4.0O9,0.69618416,
Fe0.5Hf4.5O9,0.69618416,
Hf6O7,0.69618416,
Fe0.6Hf5.4O7,0.69618416,
Re3O5,0.69618416,
Mn0.3Re2.7O8,0.69618416,
Co0.4Hf3.6O5,0.69618416,
FeHf4.0O6,0.69618416,
Fe0.5Hf4.5O6,0.69618416,
Co0.8Hf3.2O5,0.69618416,
Fe0.8Hf3.2O9,0.69618416,
Mn0.3Re2.7O7,0.69618416,
Re3O7,0.69618416,
Fe0.4Hf3.6O9,0.69618416,
Re3O8,0.69618416,
Ni0.5Hf4.5O8,0.69618416,
Fe0.3Re2.7O10,0.69618416,
Fe0.3Re2.7O8,0.69618416,
Re3O10,0.69618416,
FeHf4.0O8,0.69618416,
Fe0.8Hf3.2O7,0.69618416,
Fe0.3Re2.7O7,0.69618416,
Fe0.4Hf3.6O7,0.69618416,
Mn0.3Re2.7O10,0.69618416,
Fe0.3Re2.7O5,0.69618416,
Ni0.5Hf4.5O9,0.69618416,
Mn0.3Re2.7O5,0.69618416,
Fe0.8Hf3.2O5,0.69618416,
CoHf4.0O8,0.69618416,
Co0.4Hf3.6O7,0.69618416,
Cr0.5Hf4.5O6,0.69618416,
Cr0.8Hf3.2O9,0.69618416,
Co0.8Hf3.2O7,0.69618416,
Cr0.3Re2.7O7,0.69618416,
Cr0.8Hf3.2O7,0.69618416,
Cr0.3Re2.7O5,0.69618416,
Cr0.8Hf3.2O5,0.69618416,
Fe0.4Hf3.6O5,0.69618416,
CoHf4.0O9,0.69618416,
Co0.5Hf4.5O8,0.69618416,
Co0.8Hf3.2O9,0.69618416,
CoHf4.0O7,0.69618416,
Co0.5Hf4.5O6,0.69618416,
CoHf4.0O6,0.69618416,
Co0.6Hf5.4O7,0.69618416,
Ti7O10,0.69618416,
Ti7O9,0.69618416,
Ti7O8,0.69618416,
Co0.4Hf3.6O9,0.69618416,
Cr0.5Hf4.5O7,0.69618416,
CrHf4.0O6,0.69618416,
Cr0.5Hf4.5O8,0.69618416,
Mn0.6Hf5.4O7,0.69618416,
Co0.5Hf4.5O9,0.69618416,
Cr0.7Hf6.3O10,0.69618416,
Cr0.7Hf6.3O9,0.69618416,
Fe0.6Ti5.4O7,0.69618416,
Cr0.3Re2.7O10,0.69618416,
CrHf4.0O7,0.69618416,
Cr0.7Hf6.3O8,0.69618416,
Ni0.5Hf4.5O6,0.69618416,
Co0.5Hf4.5O7,0.69618416,
Ni0.4Hf3.6O7,0.69618416,
Ni0.4Hf3.6O5,0.69618416,
Cr0.3Re2.7O8,0.69618416,
Cr0.6Hf5.4O7,0.69618416,
CrHf4.0O9,0.69618416,
Cr0.5Hf4.5O9,0.69618416,
CrHf4.0O8,0.69618416,
Ni0.4Hf3.6O9,0.69618416,
Cr0.3W2.7N2,0.6962043,
Co0.3W2.7N2,0.6962043,
Mn1.4Ti5.6O8,0.6971525,
Mn1.4Ti5.6O10,0.6971525,
Mn1.4Ti5.6O9,0.6971525,
Fe1.2Mn4.8O7,0.6971525,
Cr0.3Mo2.7N2,0.6983599,
Fe0.6Nb2.4N2,0.6983599,
Cr0.3Re2.7O4,0.70222586,
Mn0.3Re2.7O4,0.70222586,
Re3O4,0.70222586,
Fe0.3Re2.7O4,0.70222586,
Fe1.5Hf1.5O5,0.7026524,
Fe1.5Hf1.5O8,0.7026524,
Fe1.5Hf1.5O10,0.7026524,
Fe1.5Hf1.5O7,0.7026524,
Co0.6W2.4N2,0.70267254,
Cr0.6W2.4N2,0.70267254,
Mn0.3Cd2.7O10,0.70468533,
