compound,overpotential,
Co3.5Zn3.5O8,1.3477743,
Fe3.5Ce3.5O9,1.3477743,
Fe3.5Ce3.5O8,1.3477743,
Ni2.0Hf2.0O9,1.3477743,
Cr1.8Fe7.2O10,1.3477743,
Mn3.5Co3.5O10,1.3477743,
Co3.5Zn3.5O10,1.3477743,
Mn3.5Co3.5O8,1.3477743,
Mn3.5Co3.5O9,1.3477743,
Mn0.8Ta7.2O9,1.3477743,
Mn1.8Ta7.2O10,1.3477743,
Fe1.6Ta6.4O9,1.3477743,
Co1.2Ta4.8O7,1.3477743,
Ni0.9Fe8.1O10,1.3477743,
Mn3.5Cr3.5O10,1.3477743,
Mn3.5Cr3.5O9,1.3477743,
Mn3.5Cr3.5O8,1.3477743,
Co1.8Fe7.2O10,1.3477743,
Cr1.2Ta4.8O7,1.3477743,
Co3.5Zn3.5O9,1.3477743,
Mn1.5Ir1.5O10,1.349113,
Mn1.5Ir1.5O8,1.349113,
Mn1.5Ir1.5O5,1.349113,
Mn1.5Ir1.5O7,1.349113,
Ni0.3Co2.7N2,1.3494226,
Cr0.3Co2.7N2,1.3494226,
Fe0.3Co2.7N2,1.3494226,
Co3N2,1.3494226,
Ni0.3Hf2.7O8,1.3501762,
Ni0.3Hf2.7O10,1.3501762,
Ni0.3Hf2.7O5,1.3501762,
Ni0.3Hf2.7O4,1.3501762,
Ni0.3Hf2.7O7,1.3501762,
Fe0.6La2.4O8,1.350537,
Fe0.6La2.4O5,1.350537,
Fe0.6Ce2.4O7,1.350537,
Fe0.6La2.4O7,1.350537,
Fe0.6La2.4O4,1.350537,
Fe0.6Ce2.4O10,1.350537,
Fe0.6Ce2.4O4,1.350537,
Fe0.6La2.4O10,1.350537,
Fe0.6Ce2.4O5,1.350537,
Fe0.6Ce2.4O8,1.350537,
Ni0.2Hf1.8O7,1.3509517,
Ni0.2Hf1.8O9,1.3509517,
Ni0.2Hf1.8O5,1.3509517,
Mn0.2Rh0.8N,1.3514384,
Mn0.5La4.5O8,1.3520163,
Mn0.5La4.5O6,1.3520163,
Mn0.5La4.5O9,1.3520163,
Mn0.5La4.5O7,1.3520163,
Fe1.5Ce1.5O7,1.3523953,
Co0.6Hf2.4O10,1.3523953,
Fe1.5Ce1.5O10,1.3523953,
Co1.5La1.5O10,1.3523953,
Fe1.5Ce1.5O8,1.3523953,
Co1.5Ce1.5O5,1.3523953,
Fe1.5La1.5O5,1.3523953,
Co1.5Ce1.5O8,1.3523953,
Fe1.5La1.5O10,1.3523953,
Co1.5La1.5O5,1.3523953,
Fe1.5La1.5O8,1.3523953,
Co1.5Ce1.5O7,1.3523953,
Co0.6Hf2.4O5,1.3523953,
Co0.6Hf2.4O7,1.3523953,
Fe1.5Ce1.5O5,1.3523953,
Co0.6Hf2.4O8,1.3523953,
Co1.5La1.5O7,1.3523953,
Co1.5Ce1.5O10,1.3523953,
Co1.5La1.5O8,1.3523953,
Fe1.5La1.5O7,1.3523953,
Fe0.5Y4.5O9,1.3527973,
Mn1.4Y5.6O8,1.3527973,
MnZr4.0O9,1.3527973,
Mn0.5Zr4.5O9,1.3527973,
Y7O8,1.3527973,
MnZr4.0O8,1.3527973,
MnZr4.0O7,1.3527973,
Mn0.5Zr4.5O7,1.3527973,
Fe0.4Zr3.6O5,1.3527973,
Fe0.5Y4.5O6,1.3527973,
Fe0.4Zr3.6O9,1.3527973,
Mn0.7Y6.3O8,1.3527973,
MnZr4.0O6,1.3527973,
Sc8O9,1.3527973,
Sc7O10,1.3527973,
Sc7O9,1.3527973,
Fe0.8La3.2O5,1.3527973,
Fe0.8La3.2O7,1.3527973,
Fe0.8La3.2O9,1.3527973,
Ni0.4Zr3.6O9,1.3527973,
Ni0.4Zr3.6O7,1.3527973,
Ni0.4Zr3.6O5,1.3527973,
Sc7O8,1.3527973,
Fe0.4Zr3.6O7,1.3527973,
Mn0.5Zr4.5O6,1.3527973,
Mn0.5Zr4.5O8,1.3527973,
Mn0.7Y6.3O10,1.3527973,
Cr0.4Zr3.6O5,1.3527973,
Cr0.8Zr3.2O7,1.3527973,
Cr0.4Zr3.6O9,1.3527973,
Cr0.8Zr3.2O9,1.3527973,
Fe0.5Y4.5O8,1.3527973,
Zr5O9,1.3527973,
Cr0.6Y5.4O7,1.3527973,
Fe0.5Y4.5O7,1.3527973,
Mn1.6Sc6.4O9,1.3527973,
Mn0.8Sc7.2O9,1.3527973,
Mn1.4Sc5.6O10,1.3527973,
Cr0.4Zr3.6O7,1.3527973,
Mn0.7Sc6.3O10,1.3527973,
Mn1.4Sc5.6O9,1.3527973,
Mn0.6Ti5.4O7,1.3527973,
Zr5O7,1.3527973,
Y7O9,1.3527973,
Fe0.8Y3.2O9,1.3527973,
Y7O10,1.3527973,
Mn0.7Y6.3O9,1.3527973,
Zr5O8,1.3527973,
Fe0.8Y3.2O5,1.3527973,
Mn1.4Y5.6O9,1.3527973,
Fe0.8Y3.2O7,1.3527973,
Mn0.7Sc6.3O8,1.3527973,
Mn1.4Sc5.6O8,1.3527973,
Mn1.4Y5.6O10,1.3527973,
Mn1.6Y6.4O9,1.3527973,
Mn0.7Sc6.3O9,1.3527973,
Zr5O6,1.3527973,
Cr0.8Zr3.2O5,1.3527973,
Mn1.5Ce1.5O5,1.3529189,
Mn1.5Ce1.5O7,1.3529189,
Mn1.5Ce1.5O8,1.3529189,
Mn1.5La1.5O4,1.3529189,
Mn1.5Ce1.5O4,1.3529189,
Mn1.5La1.5O5,1.3529189,
Mn1.5Ce1.5O10,1.3529189,
Mn1.5La1.5O7,1.3529189,
Mn1.5La1.5O8,1.3529189,
Mn1.5La1.5O10,1.3529189,
Ni1.5Hf1.5O4,1.3529941,
Cr0.1Mn0.9O9,1.354975,
Cr0.1Mn0.9O10,1.354975,
Cr0.1Mn0.9O7,1.354975,
Cr0.1Mn0.9S2,1.354975,
Cr0.1Mn0.9O6,1.354975,
Cr0.1Mn0.9O5,1.354975,
Cr0.1Mn0.9O4,1.354975,
MnS2,1.354975,
Cr0.1Mn0.9O8,1.354975,
MnO4,1.354975,
MnO10,1.354975,
MnO9,1.354975,
MnO5,1.354975,
MnO8,1.354975,
MnO7,1.354975,
MnO6,1.354975,
Ni0.6Hf2.4O4,1.3551694,
Cr1.5Hf1.5O4,1.3551694,
Ni0.6Cd2.4O7,1.3553118,
Ni0.6Cd2.4O10,1.3553118,
Ni0.6Cd2.4O8,1.3553118,
Ni0.6Cd2.4O5,1.3553118,
Cr0.4Sc3.6O9,1.35664,
Cr0.4Sc3.6O5,1.35664,
Cr0.4Sc3.6O7,1.35664,
Cr0.6Y2.4N2,1.356865,
Mn0.4La3.6O5,1.3572567,
Mn2.5La2.5O8,1.3572567,
MnLa4.0O9,1.3572567,
MnLa4.0O7,1.3572567,
Mn2.5La2.5O7,1.3572567,
MnLa4.0O6,1.3572567,
Mn0.8La3.2O5,1.3572567,
Mn2.5La2.5O9,1.3572567,
Mn2.0La2.0O5,1.3572567,
Fe0.4La3.6O5,1.3572567,
Mn0.4La3.6O7,1.3572567,
Mn0.8La3.2O7,1.3572567,
Mn2.0La2.0O7,1.3572567,
Mn0.4La3.6O9,1.3572567,
MnLa4.0O8,1.3572567,
Mn0.8La3.2O9,1.3572567,
Mn2.5La2.5O6,1.3572567,
Mn2.0La2.0O9,1.3572567,
Fe0.4La3.6O9,1.3572567,
Fe0.4La3.6O7,1.3572567,
MnY4.0O9,1.3572567,
Mn0.4Y3.6O9,1.3572567,
Mn2.0Ce2.0O7,1.3572567,
MnCe4.0O9,1.3572567,
Co0.4Ce3.6O9,1.3572567,
Co0.4Ce3.6O7,1.3572567,
MnY4.0O8,1.3572567,
Mn0.8Zr3.2O5,1.3572567,
Mn2.5Ce2.5O6,1.3572567,
MnCe4.0O6,1.3572567,
Mn0.4Zr3.6O7,1.3572567,
Mn2.0Ce2.0O9,1.3572567,
Mn0.8Ce3.2O9,1.3572567,
Mn0.8Zr3.2O7,1.3572567,
Co0.4Ce3.6O5,1.3572567,
Mn2.5Ce2.5O8,1.3572567,
Mn0.4Zr3.6O9,1.3572567,
Mn0.8Zr3.2O9,1.3572567,
Mn0.8Y3.2O9,1.3572567,
Mn0.4Ce3.6O5,1.3572567,
Mn0.8Ce3.2O5,1.3572567,
Mn0.5Y4.5O9,1.3572567,
Mn2.0Ce2.0O5,1.3572567,
Mn0.4Ce3.6O7,1.3572567,
Mn0.8Ce3.2O7,1.3572567,
MnY4.0O7,1.3572567,
MnCe4.0O7,1.3572567,
Mn0.5Y4.5O8,1.3572567,
Fe0.4Ce3.6O9,1.3572567,
Mn0.8Y3.2O7,1.3572567,
Mn2.5Ce2.5O9,1.3572567,
Mn0.4Y3.6O7,1.3572567,
Mn0.8Y3.2O5,1.3572567,
Mn0.4Y3.6O5,1.3572567,
Mn0.4Zr3.6O5,1.3572567,
Mn0.5Y4.5O6,1.3572567,
MnY4.0O6,1.3572567,
Mn2.5Ce2.5O7,1.3572567,
Mn0.5Y4.5O7,1.3572567,
Mn0.4Ce3.6O9,1.3572567,
Fe0.4Ce3.6O5,1.3572567,
Fe0.4Ce3.6O7,1.3572567,
MnCe4.0O8,1.3572567,
Ni0.4La3.6O7,1.3572602,
Ni0.4La3.6O5,1.3572602,
Ni0.4La3.6O9,1.3572602,
Cr0.2Mn0.8O3,1.3576803,
Co0.2Zr1.8N,1.3580765,
Fe0.2Zr1.8N,1.3580765,
Mn0.2Zr1.8N,1.3580765,
Cr0.2Y1.8N,1.3580765,
Co0.4Y1.6N,1.3580765,
Cr0.4Y1.6N,1.3580765,
Zr2N,1.3580765,
Ni0.2Y1.8N,1.3580765,
Co0.2Y1.8N,1.3580765,
Cr0.4Zr1.6N,1.3580765,
Cr0.2Zr1.8N,1.3580765,
Ni0.4Y1.6N,1.3580765,
ReO3,1.3587223,
Ni0.6Y2.4N2,1.3589274,
MnO2,1.359136,
Cr0.1Mn0.9O2,1.359136,
Mn0.6Y2.4O7,1.3595028,
Mn0.6Y2.4O5,1.3595028,
Mn0.6Y2.4O4,1.3595028,
Mn0.6Y2.4O8,1.3595028,
Mn0.6Y2.4O10,1.3595028,
Cr0.6Nb2.4N2,1.3598033,
Co0.6Nb2.4N2,1.3598033,
Ni0.6Nb2.4N2,1.3598033,
Co0.3Nb2.7N2,1.3598033,
Cr0.3Nb2.7N2,1.3598033,
Fe0.3Nb2.7N2,1.3598033,
Mn0.3Nb2.7N2,1.3598033,
Ni0.3Nb2.7N2,1.3598033,
Mn1.4Zr5.6O8,1.3598819,
Mn1.4Zr5.6O10,1.3598819,
Mn1.4Zr5.6O9,1.3598819,
ReO,1.3600816,
CrReN,1.3606538,
Co0.3W2.7O4,1.3615162,
Cr0.3W2.7O4,1.3615162,
Mn0.5Re0.5O,1.3618764,
Ni1.5Hf1.5O7,1.3634079,
Ni1.5Hf1.5O5,1.3634079,
Ni1.5Hf1.5O8,1.3634079,
Ni1.5Hf1.5O10,1.3634079,
Ni1.2Sc4.8O7,1.3640418,
Ni0.8Sc7.2O9,1.3640418,
Co1.2Y4.8O7,1.3640418,
Cr1.6Sc6.4O9,1.3640418,
Ni0.8Zr3.2O9,1.3640418,
Ni0.8Zr3.2O5,1.3640418,
Ni0.8Zr3.2O7,1.3640418,
Cr1.2Y4.8O7,1.3640418,
Cr0.6Hf2.4O8,1.3645029,
Cr1.5Ce1.5O7,1.3645029,
Cr1.5Ce1.5O8,1.3645029,
Cr0.6Hf2.4O5,1.3645029,
Cr1.5La1.5O4,1.3645029,
Cr1.5Ce1.5O5,1.3645029,
Cr0.6Hf2.4O10,1.3645029,
Cr1.5La1.5O5,1.3645029,
Cr0.6Hf2.4O4,1.3645029,
Cr1.5La1.5O7,1.3645029,
Cr1.5Ce1.5O10,1.3645029,
Cr1.5La1.5O8,1.3645029,
Cr1.5Ce1.5O4,1.3645029,
Cr1.5La1.5O10,1.3645029,
Cr0.6Hf2.4O7,1.3645029,
Mn1.5Cr1.5N2,1.3650737,
Cr1.5Mn1.5N2,1.3650737,
Cr1.5Sc1.5N2,1.3650737,
Mn0.5Ce4.5O8,1.3651484,
Mn0.5Ce4.5O9,1.3651484,
Ni0.4Ce3.6O5,1.3651484,
Ni0.4Ce3.6O7,1.3651484,
Ni0.4Ce3.6O9,1.3651484,
Mn0.5Ce4.5O6,1.3651484,
Mn0.5Ce4.5O7,1.3651484,
Mn1.2La4.8O7,1.3651484,
Co1.5Ti1.5N2,1.3655714,
Fe1.5V1.5N2,1.3655714,
Cr1.5Fe1.5N2,1.3655714,
Fe1.5Cr1.5N2,1.3655714,
Ni1.5Ti1.5N2,1.3655714,
Co1.5V1.5N2,1.3655714,
Cr1.5Hf1.5O5,1.3655832,
Cr1.5Hf1.5O7,1.3655832,
Ni0.6Hf2.4O5,1.3655832,
Cr1.5Hf1.5O8,1.3655832,
Cr1.5Hf1.5O10,1.3655832,
Ni0.6Hf2.4O7,1.3655832,
Ni0.6Hf2.4O10,1.3655832,
Ni0.6Hf2.4O8,1.3655832,
Mn0.5Ag0.5N,1.3660522,
La2N,1.3662437,
Ce2N,1.3662437,
ReO2,1.3668995,
Cr0.2Mn0.8O5,1.3669518,
Cr0.2Mn0.8O6,1.3669518,
Cr0.2Mn0.8O8,1.3669518,
Cr0.2Mn0.8O4,1.3669518,
Cr0.2Mn0.8O10,1.3669518,
Cr0.2Mn0.8O7,1.3669518,
Cr0.2Mn0.8O9,1.3669518,
Cr0.2Mn0.8S2,1.3669518,
Cr0.6Mn5.4O7,1.3670543,
Mn4.0Y4.0O9,1.3670543,
Co0.6W2.4O4,1.3679844,
Cr0.6W2.4O4,1.3679844,
ReO8,1.3679938,
ReO10,1.3679938,
ReO9,1.3679938,
ReO4,1.3679938,
ReO7,1.3679938,
ReO5,1.3679938,
ReO6,1.3679938,
Cr0.6Ti2.4N2,1.368174,
Fe0.6Ti2.4N2,1.368174,
Cr0.6La2.4O10,1.3687447,
Cr0.6La2.4O8,1.3687447,
Cr0.6La2.4O7,1.3687447,
Cr0.6La2.4O5,1.3687447,
Cr0.6La2.4O4,1.3687447,
Ni0.6La2.4O8,1.3689623,
Ni0.6La2.4O7,1.3689623,
Ni0.6La2.4O10,1.3689623,
Ni0.6Ce2.4O5,1.3689623,
Ni0.6Ce2.4O4,1.3689623,
Ni0.6La2.4O4,1.3689623,
Ni0.6Ce2.4O10,1.3689623,
Ni0.6Ce2.4O8,1.3689623,
Ni0.6La2.4O5,1.3689623,
Ni0.6Ce2.4O7,1.3689623,
Fe0.2Rh0.8N,1.369345,
Mn0.5Cu0.5N,1.3695949,
Cr0.2Mn0.8O2,1.3711128,
NiHfN,1.3716605,
CoTaN,1.3716605,
NiTaN,1.3716605,
FeIrN,1.3716605,
CoOsN,1.3716605,
CrWN,1.3716605,
CrOsN,1.3716605,
NiReN,1.3716605,
CrTaN,1.3716605,
NiWN,1.3716605,
CoWN,1.3716605,
FeOsN,1.3716605,
MnIrN,1.3716605,
Mn0.6Sc2.4O4,1.3717682,
Mn0.6Sc2.4O7,1.3717682,
Mn0.6Sc2.4O8,1.3717682,
Mn0.6Sc2.4O10,1.3717682,
Mn0.6Sc2.4O5,1.3717682,
CoZr4.0O8,1.37193,
Cr2.0La2.0O9,1.37193,
Co0.3W2.7O10,1.37193,
Fe0.6Zr5.4O7,1.37193,
Co0.7Y6.3O8,1.37193,
Cr2.0La2.0O5,1.37193,
NiY4.0O6,1.37193,
CrZr4.0O8,1.37193,
Cr2.0La2.0O7,1.37193,
Fe0.8Y7.2O9,1.37193,
Ni0.6Y5.4O7,1.37193,
Cr0.7Y6.3O9,1.37193,
CoZr4.0O9,1.37193,
NiY4.0O7,1.37193,
Cr2.0Ce2.0O7,1.37193,
NiY4.0O9,1.37193,
Co0.3W2.7O8,1.37193,
Co0.7Y6.3O9,1.37193,
Co0.7Y6.3O10,1.37193,
CoZr4.0O7,1.37193,
CoZr4.0O6,1.37193,
Cr0.7Y6.3O10,1.37193,
Co0.3W2.7O5,1.37193,
CrZr4.0O9,1.37193,
Cr2.0Ce2.0O9,1.37193,
CrZr4.0O7,1.37193,
Cr0.3W2.7O5,1.37193,
Cr0.7Y6.3O8,1.37193,
Cr0.3W2.7O10,1.37193,
Cr2.0Ce2.0O5,1.37193,
Cr0.3W2.7O8,1.37193,
NiY4.0O8,1.37193,
Co0.3W2.7O7,1.37193,
CrZr4.0O6,1.37193,
Cr0.3W2.7O7,1.37193,
Mn1.5Nb1.5N2,1.3721153,
Co0.5V0.5N,1.372895,
Fe0.5Rh0.5N,1.3741801,
Co0.5Rh0.5N,1.3741801,
Fe0.5Mo0.5N,1.3747991,
Ni0.5Mo0.5N,1.3748854,
Mn0.1Re0.9O,1.3754174,
Mn0.2Re0.8O,1.3754174,
Cr0.1Re0.9O,1.3754174,
Cd2O3,1.3755575,
Mn1.5Ru1.5O4,1.3772018,
Co0.1Mo0.9O,1.3773427,
Ni0.1Mo0.9O,1.3773427,
Fe0.2Mo0.8O,1.3773427,
Co0.2Mo0.8O,1.3773427,
ZnO2,1.378215,
Fe0.2Zn0.8O2,1.378215,
Co0.2Zn0.8O2,1.378215,
Ni0.1Zn0.9O2,1.378215,
Co0.1Zn0.9O2,1.378215,
Cr0.1Zn0.9O2,1.378215,
Mn0.1Zn0.9O2,1.378215,
Fe0.1Zn0.9O2,1.378215,
Fe0.2Au1.8N,1.3782308,
Mn0.2Au1.8N,1.3782308,
Co0.2Au1.8N,1.3782308,
Cr0.2Au1.8N,1.3782308,
Ni0.2Pt1.8N,1.3782308,
Co0.2Pt1.8N,1.3782308,
Ni0.2Au1.8N,1.3782308,
Fe0.2Pt1.8N,1.3782308,
Co0.4Pt1.6N,1.3782308,
Cr0.2Pt1.8N,1.3782308,
Fe0.4Pt1.6N,1.3782308,
Mn0.2Pt1.8N,1.3782308,
Ni0.4Pt1.6N,1.3782308,
Cr0.4Au1.6N,1.3782308,
Mn0.4Pt1.6N,1.3782308,
Fe0.4Au1.6N,1.3782308,
Co0.4Au1.6N,1.3782308,
Mn0.4Au1.6N,1.3782308,
Ni0.4Au1.6N,1.3782308,
Pt2N,1.3782308,
Au2N,1.3782308,
Cr0.4Pt1.6N,1.3782308,
Co0.6W2.4O7,1.3783982,
Co0.6W2.4O8,1.3783982,
Cr0.6W2.4O10,1.3783982,
Cr0.6W2.4O8,1.3783982,
Cr0.6W2.4O7,1.3783982,
Cr0.6W2.4O5,1.3783982,
Co0.6W2.4O10,1.3783982,
Co0.6W2.4O5,1.3783982,
Mn2.5V2.5O6,1.3806093,
Mn2.5V2.5O7,1.3806093,
Mn2.5V2.5O8,1.3806093,
Mn2.5V2.5O9,1.3806093,
Ni0.4Zn1.6N,1.3816816,
Zn2N,1.3816816,
Co0.4Zn1.6N,1.3816816,
Mn0.4Zn1.6N,1.3816816,
Ni0.4Cd1.6N,1.3816816,
Co0.4Cd1.6N,1.3816816,
Fe0.4Cd1.6N,1.3816816,
Mn0.4Cd1.6N,1.3816816,
Cr0.4Cd1.6N,1.3816816,
FeCdN,1.3816816,
Cr0.4Zn1.6N,1.3816816,
Fe0.4Zn1.6N,1.3816816,
Ni0.2Zn1.8N,1.3816816,
Mn0.2Zn1.8N,1.3816816,
Cr0.2Zn1.8N,1.3816816,
FeZnN,1.3816816,
Fe0.2Zn1.8N,1.3816816,
Co0.2Zn1.8N,1.3816816,
Mn0.2Cd1.8N,1.3816816,
Fe0.2Cd1.8N,1.3816816,
Co0.2Cd1.8N,1.3816816,
Ni0.2Cd1.8N,1.3816816,
Cr0.2Cd1.8N,1.3816816,
Ni1.5Zn1.5N2,1.3831522,
Co1.5Zn1.5N2,1.3831522,
Mn0.6Zr5.4O7,1.3840376,
Mn0.5Ta0.5O,1.384707,
Ni0.4Y3.6O7,1.3852926,
Ni0.4Y3.6O5,1.3852926,
Ni0.4Y3.6O9,1.3852926,
Ni0.6Ti2.4N2,1.3856015,
Mn0.4Ti1.6N,1.3857265,
Ni0.2Ti1.8N,1.3857265,
Fe0.6Sc2.4N2,1.3857378,
Mn1.5Ru1.5O10,1.3876156,
Mn1.5Ru1.5O8,1.3876156,
Mn1.5Ru1.5O5,1.3876156,
Mn1.5Ru1.5O7,1.3876156,
Fe1.5Rh1.5O4,1.3886728,
Fe1.5Ru1.5O4,1.3886728,
Fe1.5Pd1.5O4,1.3886728,
Mn1.5Pd1.5O4,1.3886728,
Co0.6Mo2.4O4,1.3886728,
Co1.5Pd1.5O4,1.3886728,
Co1.5Mo1.5O4,1.3886728,
Cr1.5Pd1.5O4,1.3886728,
Fe1.5Mo1.5O4,1.3886728,
Mn1.5Rh1.5O4,1.3886728,
Fe0.6Mo2.4O4,1.3886728,
ReS2,1.3901411,
Mn0.3Ce2.7O7,1.3905927,
Co0.3La2.7O8,1.3905927,
Fe0.3La2.7O7,1.3905927,
Mn0.3La2.7O8,1.3905927,
Mn0.3La2.7O7,1.3905927,
Cr0.3Ce2.7O4,1.3905927,
Cr0.3Ce2.7O8,1.3905927,
Fe0.3La2.7O8,1.3905927,
Ce3O10,1.3905927,
Cr0.6Ce2.4O4,1.3905927,
Mn0.3La2.7O5,1.3905927,
Mn0.3La2.7O4,1.3905927,
Fe0.3La2.7O10,1.3905927,
Co0.3La2.7O5,1.3905927,
Cr0.3La2.7O4,1.3905927,
Fe0.3La2.7O5,1.3905927,
Co0.3Ce2.7O10,1.3905927,
Co0.3La2.7O10,1.3905927,
Mn0.3La2.7O10,1.3905927,
Ce3O8,1.3905927,
Ce3O7,1.3905927,
Ce3O5,1.3905927,
Ce3O4,1.3905927,
Mn0.3Ce2.7O5,1.3905927,
La3O10,1.3905927,
La3O8,1.3905927,
Cr0.6Ce2.4O7,1.3905927,
La3O7,1.3905927,
La3O4,1.3905927,
Mn0.3Ce2.7O8,1.3905927,
Mn0.3Ce2.7O10,1.3905927,
Cr0.6Ce2.4O8,1.3905927,
Co0.3Ce2.7O7,1.3905927,
Co0.3Ce2.7O8,1.3905927,
Fe0.3La2.7O4,1.3905927,
La3O5,1.3905927,
Cr0.3Ce2.7O7,1.3905927,
Co0.3La2.7O7,1.3905927,
Cr0.3Ce2.7O10,1.3905927,
Mn0.3Ce2.7O4,1.3905927,
Fe0.3Ce2.7O7,1.3905927,
Cr0.3La2.7O10,1.3905927,
Fe0.3Ce2.7O8,1.3905927,
Cr0.3Ce2.7O5,1.3905927,
Fe0.3Ce2.7O5,1.3905927,
Co0.3Ce2.7O4,1.3905927,
Cr0.6Ce2.4O10,1.3905927,
Cr0.6Ce2.4O5,1.3905927,
Cr0.3La2.7O5,1.3905927,
Fe0.3Ce2.7O10,1.3905927,
Cr0.3La2.7O8,1.3905927,
Co0.3La2.7O4,1.3905927,
Cr0.3La2.7O7,1.3905927,
Co0.3Ce2.7O5,1.3905927,
Fe0.3Ce2.7O4,1.3905927,
MnReN,1.3909113,
MnTaN,1.3909113,
MnHfN,1.3909113,
Fe0.8Ce3.2O9,1.3912101,
Fe0.8Ce3.2O7,1.3912101,
Fe0.8Ce3.2O5,1.3912101,
Fe0.8Co3.2O9,1.3925076,
Fe0.8Co3.2O5,1.3925076,
Fe0.8Co3.2O7,1.3925076,
MnReO3,1.392672,
MnHfO3,1.392672,
Mn0.4Ti1.6O3,1.3937613,
Fe0.6Y2.4O10,1.3938596,
Fe0.6Y2.4O8,1.3938596,
Fe0.6Y2.4O7,1.3938596,
Fe0.6Y2.4O4,1.3938596,
Fe0.6Y2.4O5,1.3938596,
Fe0.5Sc0.5O,1.3938892,
Co0.2Mo0.8O2,1.393945,
Co0.1Mo0.9O2,1.393945,
Ni0.1Mo0.9O2,1.393945,
Fe0.2Mo0.8O2,1.393945,
Cd2O9,1.3952428,
Cd2O5,1.3952428,
Cd2O7,1.3952428,
Mn0.5Hf0.5O,1.3952839,
Mn0.1Hf0.9O,1.3952839,
Ni0.1Hf0.9O,1.3952839,
Mn0.2Hf0.8O,1.3952839,
Fe0.1Hf0.9O,1.3952839,
Co0.1Hf0.9O,1.3952839,
Cr0.1Hf0.9O,1.3952839,
HfO,1.3952839,
Co0.2Hf0.8O,1.3952839,
Cr0.2Hf0.8O,1.3952839,
Fe0.2Hf0.8O,1.3952839,
Fe0.5Cu0.5N,1.3953513,
Fe0.5Ag0.5N,1.3953513,
Co0.5Cu0.5N,1.3953513,
Mn0.5Re0.5O3,1.3954157,
Ni0.3Y2.7O5,1.3955042,
Ni0.3Y2.7O7,1.3955042,
Ni0.3Y2.7O10,1.3955042,
Ni0.3Y2.7O4,1.3955042,
Ni0.3Y2.7O8,1.3955042,
Cr0.3Y2.7N2,1.3964882,
Co0.3Y2.7N2,1.3964882,
Fe0.1Mo0.9O,1.3973007,
La4O9,1.3973124,
Y4O5,1.3973124,
La4O7,1.3973124,
Y4O7,1.3973124,
La4O5,1.3973124,
Ce4O5,1.3973124,
Ce4O7,1.3973124,
Ce4O9,1.3973124,
Y5O9,1.3973124,
Y4O9,1.3973124,
Y5O8,1.3973124,
Y5O7,1.3973124,
Y5O6,1.3973124,
Fe2.5V2.5O7,1.3977479,
Co2.5Sc2.5O8,1.3977479,
Mn2.0Cr2.0O5,1.3977479,
Mn2.0Cr2.0O7,1.3977479,
Fe2.0Co2.0O7,1.3977479,
Co2.5Sc2.5O7,1.3977479,
Co0.4Fe3.6O5,1.3977479,
Fe2.0Co2.0O9,1.3977479,
Co2.5Sc2.5O6,1.3977479,
Co0.8Fe3.2O5,1.3977479,
Mn2.5Cr2.5O9,1.3977479,
Fe2.0Cr2.0O5,1.3977479,
Co2.5Sc2.5O9,1.3977479,
Mn0.8Cr3.2O5,1.3977479,
NiTi4.0O7,1.3977479,
Mn2.0Cr2.0O9,1.3977479,
Fe2.5Cr2.5O6,1.3977479,
Cr2.0Mn2.0O5,1.3977479,
NiTi4.0O6,1.3977479,
Fe2.5V2.5O6,1.3977479,
Mn0.8Cr3.2O9,1.3977479,
Co2.0Ti2.0O7,1.3977479,
Fe2.0Co2.0O5,1.3977479,
Ni0.8Fe3.2O9,1.3977479,
Fe2.0Cr2.0O9,1.3977479,
Mn2.5Cr2.5O6,1.3977479,
Ni0.4Fe3.6O9,1.3977479,
Fe2.0Cr2.0O7,1.3977479,
Co2.0Ti2.0O9,1.3977479,
Co2.5Ti2.5O6,1.3977479,
Co2.0Sc2.0O7,1.3977479,
Fe2.5Cr2.5O7,1.3977479,
Fe2.5Ti2.5O8,1.3977479,
Fe2.5Ti2.5O9,1.3977479,
Co2.0Zn2.0O7,1.3977479,
Co2.0Zn2.0O5,1.3977479,
Fe2.0Zn2.0O5,1.3977479,
Fe2.0Zn2.0O7,1.3977479,
Co2.0Fe2.0O9,1.3977479,
Fe2.0Zn2.0O9,1.3977479,
Fe2.5Sc2.5O8,1.3977479,
Fe2.5Sc2.5O7,1.3977479,
Fe2.5Sc2.5O6,1.3977479,
Fe4O9,1.3977479,
Fe4O7,1.3977479,
Fe4O5,1.3977479,
Fe2.5Sc2.5O9,1.3977479,
Co2.0Sc2.0O9,1.3977479,
Fe2.5Ti2.5O7,1.3977479,
Co0.8Fe3.2O9,1.3977479,
Co2.0Fe2.0O5,1.3977479,
Co0.4Fe3.6O7,1.3977479,
Fe2.0Mn2.0O9,1.3977479,
Co2.0Sc2.0O5,1.3977479,
Co0.8Fe3.2O7,1.3977479,
Co2.5Ti2.5O7,1.3977479,
Fe2.5Ti2.5O6,1.3977479,
Co2.0Fe2.0O7,1.3977479,
Co2.5Ti2.5O8,1.3977479,
Fe2.0Ti2.0O5,1.3977479,
Co2.0Zn2.0O9,1.3977479,
Fe2.0Ti2.0O7,1.3977479,
Co0.4Fe3.6O9,1.3977479,
Fe2.0Ti2.0O9,1.3977479,
Fe2.5V2.5O8,1.3977479,
Mn2.0Fe2.0O9,1.3977479,
Mn0.8Fe3.2O9,1.3977479,
