train_pred,train_truth
1.658,1.76
1.39,1.38
1.8380000000000003,1.83
1.61,1.78
0.772,0.69
1.2,0.88
0.9480000000000001,0.91
1.594,1.54
1.6640000000000001,1.66
1.6640000000000001,1.79
1.688,1.66
1.4,1.04
0.9780000000000001,0.96
1.86,1.79
1.61,1.64
1.206,1.2
1.6280000000000001,1.89
1.3760000000000001,1.45
1.6919999999999997,1.7
1.5559999999999998,1.59
1.6919999999999997,1.64
1.4,1.48
1.3139999999999998,1.33
1.516,1.54
1.8380000000000003,1.87
1.626,1.66
1.28,1.31
1.6919999999999997,1.64
1.6919999999999997,1.7
1.874,1.9
1.534,1.71
1.8920000000000001,1.94
1.3159999999999998,1.4
1.586,1.58
1.224,1.23
1.262,1.2
1.176,1.04
1.534,1.42
1.8800000000000001,1.87
1.524,1.14
1.8699999999999999,1.85
1.2,0.88
1.61,1.55
1.8380000000000003,1.85
1.3499999999999999,1.19
1.6300000000000001,2.07
1.0340000000000003,1.25
1.6300000000000001,1.58
1.4,1.39
1.304,1.51
1.498,1.73
1.262,1.19
1.262,1.19
1.3199999999999998,1.22
1.586,1.52
0.9480000000000001,0.91
1.174,1.12
1.586,1.33
1.534,1.7
1.8920000000000001,1.93
1.586,1.96
1.2100000000000002,1.29
1.578,1.58
1.518,1.5
1.3800000000000001,1.34
1.6800000000000002,1.38
1.0779999999999998,1.99
1.206,1.17
1.67,1.69
1.6640000000000001,1.59
0.932,0.74
1.416,1.81
1.5559999999999998,1.7
0.772,0.56
1.4,1.45
1.574,1.63
1.5879999999999999,1.73
1.702,1.74
1.6260000000000001,1.64
1.206,1.23
1.69,1.63
1.8240000000000003,1.8
1.7400000000000002,1.74
1.192,1.17
1.4,1.04
1.7440000000000002,1.75
1.828,1.82
1.452,1.42
1.556,1.51
1.6260000000000001,1.61
0.772,0.56
1.544,1.62
1.7440000000000002,1.74
1.3900000000000001,1.5
1.69,2.18
1.318,1.31
1.28,1.28
1.192,1.17
1.682,1.66
1.658,1.78
1.524,1.14
1.3499999999999999,1.19
1.3039999999999998,1.43
1.6260000000000001,1.61
1.196,1.13
1.3659999999999997,1.54
1.828,1.8
1.404,1.57
1.228,1.17
1.556,1.4
1.318,1.36
1.2619999999999998,1.3
1.586,1.54
1.318,1.25
1.318,1.36
1.3900000000000001,1.25
1.6299999999999997,1.66
1.8380000000000003,1.82
1.198,1.17
1.534,1.38
1.302,1.35
1.456,1.33
1.174,1.12
1.176,1.15
1.7439999999999998,1.72
1.3599999999999999,1.52
0.9480000000000001,0.82
1.658,1.57
1.4,1.49
0.9480000000000001,1.28
1.4,1.34
1.674,1.64
1.404,1.42
1.6260000000000001,1.57
1.61,1.45
1.6640000000000001,1.67
1.6260000000000001,1.65
1.196,1.13
1.39,1.4
1.534,1.46
0.9480000000000001,0.82
1.252,1.26
0.9780000000000001,0.96
1.1380000000000001,1.34
1.198,1.17
1.892,1.83
1.8920000000000001,1.87
1.2200000000000002,1.32
0.932,0.74
1.752,1.79
1.176,1.15
1.206,1.17
1.6919999999999997,1.68
1.6640000000000001,1.5
1.8920000000000001,1.89
1.3599999999999999,1.39
1.176,1.04
1.076,1.28
1.448,1.47
1.2619999999999998,1.43
1.658,1.55
1.706,1.73
1.6919999999999997,1.74
0.772,0.69
1.7060000000000002,1.87
1.228,1.17
1.6640000000000001,1.77
1.316,1.96
1.8380000000000003,1.82
1.658,1.63
