train_pred,train_truth
1.726299999999999,1.76
1.3986999999999994,1.38
1.8345000000000022,1.83
1.7341,1.78
0.6739999999999994,0.69
0.9394999999999994,0.88
0.9159999999999981,0.91
1.5564000000000002,1.54
1.6434999999999977,1.66
1.7768000000000002,1.79
1.6689999999999983,1.66
1.0574000000000017,1.04
1.0183999999999984,0.96
1.7826000000000002,1.79
1.628199999999999,1.64
1.1771000000000016,1.2
1.7056999999999976,1.89
1.3241000000000012,1.45
1.7001999999999993,1.7
1.5905000000000014,1.59
1.6553999999999984,1.64
1.419100000000001,1.48
1.2920999999999991,1.33
1.5544000000000004,1.54
1.851800000000001,1.87
1.6404999999999985,1.66
1.319900000000001,1.31
1.6507999999999976,1.64
1.7051999999999987,1.7
1.880600000000003,1.9
1.6955999999999982,1.71
1.9212999999999982,1.94
1.361200000000002,1.4
1.5684000000000007,1.58
1.2390000000000008,1.23
1.2186000000000012,1.2
1.0501000000000018,1.04
1.4561999999999988,1.42
1.8741000000000019,1.87
1.2084000000000004,1.14
1.8428999999999984,1.85
0.9394999999999994,0.88
1.5739000000000005,1.55
1.8422999999999972,1.85
1.2472999999999985,1.19
2.012899999999998,2.07
1.2667000000000006,1.25
1.5993000000000004,1.58
1.3767999999999998,1.39
1.463600000000001,1.51
1.4376999999999993,1.73
1.197899999999999,1.19
1.197899999999999,1.19
1.2472999999999994,1.22
1.5249000000000004,1.52
0.9159999999999981,0.91
1.1281000000000014,1.12
1.3579999999999992,1.33
1.6618999999999986,1.7
1.9106000000000023,1.93
1.8908999999999998,1.96
1.2909000000000015,1.29
1.569900000000001,1.58
1.5120000000000002,1.5
1.3439000000000019,1.34
1.4596999999999989,1.38
1.711099999999999,1.99
1.0980000000000014,1.17
1.6569999999999983,1.69
1.6018000000000017,1.59
0.8030999999999995,0.74
1.5493000000000006,1.81
1.6674999999999998,1.7
0.5839000000000006,0.56
1.4239000000000004,1.45
1.6144999999999976,1.63
1.720099999999999,1.73
1.7164999999999997,1.74
1.6403999999999983,1.64
1.2169000000000016,1.23
1.6469999999999982,1.63
1.8060000000000012,1.8
1.7311000000000007,1.74
1.1635000000000013,1.17
1.0574000000000017,1.04
1.7438,1.75
1.8156999999999976,1.82
1.4376000000000004,1.42
1.5451000000000006,1.51
1.6159000000000017,1.61
0.5839000000000006,0.56
1.5942000000000016,1.62
1.7447000000000006,1.74
1.4547999999999999,1.5
2.0481000000000025,2.18
1.314200000000001,1.31
1.284000000000001,1.28
1.1635000000000013,1.17
1.6399999999999983,1.66
1.7703000000000009,1.78
1.2084000000000004,1.14
1.2472999999999985,1.19
1.344200000000002,1.43
1.6325000000000012,1.61
1.1461999999999986,1.13
1.4929000000000014,1.54
1.8079000000000005,1.8
1.4439999999999973,1.57
1.1792000000000014,1.17
1.440400000000002,1.4
1.3185,1.36
1.3678999999999997,1.3
1.56,1.54
1.2721,1.25
1.340500000000001,1.36
1.2558000000000005,1.25
1.6368999999999978,1.66
1.8083999999999971,1.82
1.1633000000000013,1.17
1.4225999999999985,1.38
1.3426999999999993,1.35
1.255799999999999,1.33
1.1281000000000014,1.12
1.1403000000000019,1.15
1.7201999999999995,1.72
1.4891000000000005,1.52
0.8863999999999987,0.82
1.6036999999999975,1.57
1.4430999999999992,1.49
1.2705000000000006,1.28
1.3672000000000022,1.34
1.6379999999999983,1.64
1.4302,1.42
1.5796999999999983,1.57
1.4765000000000004,1.45
1.6848999999999983,1.67
1.642000000000001,1.65
1.1461999999999986,1.13
1.4059000000000017,1.4
1.4916999999999982,1.46
0.8863999999999987,0.82
1.242400000000002,1.26
1.0183999999999984,0.96
1.3194000000000015,1.34
1.1633000000000013,1.17
1.835300000000002,1.83
1.8535000000000013,1.87
1.3144999999999984,1.32
0.8030999999999995,0.74
1.7756999999999998,1.79
1.1403000000000019,1.15
1.0980000000000014,1.17
1.6824000000000012,1.68
1.5142000000000002,1.5
1.895099999999998,1.89
1.3992999999999998,1.39
1.0501000000000018,1.04
1.2272000000000007,1.28
1.4606999999999997,1.47
1.4005000000000016,1.43
1.5666,1.55
1.7157999999999989,1.73
1.7328000000000001,1.74
0.6739999999999994,0.69
1.7188000000000014,1.87
1.1792000000000014,1.17
1.734,1.77
1.7570000000000001,1.96
1.8325999999999967,1.82
1.6260999999999983,1.63
