train_pred,train_truth
1.25,1.25
1.81,1.81
1.38,1.38
1.76,1.76
0.74,0.74
1.19,1.19
1.98,1.98
1.93,1.93
0.82,0.82
1.99,1.99
1.7,1.7
1.51,1.51
0.74,0.74
1.52,1.52
1.66,1.66
1.09,1.09
0.88,0.88
1.8,1.8
1.9,1.9
2.18,2.18
1.89,1.89
0.82,0.82
0.91,0.91
1.83,1.83
1.58,1.58
1.87,1.87
1.17,1.17
1.69,1.69
0.96,0.96
1.17,1.17
1.55,1.55
1.15,1.15
1.43,1.43
1.63,1.63
1.28,1.28
1.82,1.82
1.2,1.2
1.96,1.96
1.04,1.04
1.43,1.43
1.46,1.46
1.4,1.4
1.71,1.71
1.3,1.3
1.87,1.87
1.55,1.55
1.46,1.46
1.04,1.04
1.54,1.54
1.32,1.32
2.07,2.07
1.13,1.13
1.15,1.15
1.82,1.82
1.3,1.3
1.79,1.79
1.29,1.29
1.87,1.87
1.17,1.17
1.82,1.82
1.28,1.28
0.96,0.96
1.78,1.78
0.56,0.56
1.64,1.64
1.57,1.57
1.69,1.69
1.19,1.19
1.45,1.45
1.28,1.28
1.19,1.19
1.85,1.85
1.63,1.63
1.19,1.19
1.87,1.87
1.13,1.13
1.42,1.42
1.38,1.38
0.88,0.88
1.19,1.19
0.56,0.56
1.38,1.38
1.14,1.14
1.83,1.83
1.73,1.73
1.96,1.96
2.54,2.54
1.33,1.33
1.14,1.14
1.74,1.74
1.17,1.17
1.19,1.19
1.26,1.26
1.09,1.09
1.3,1.3
1.73,1.73
1.73,1.73
1.87,1.87
1.4,1.4
0.91,0.91
1.8,1.8
