train_pred,train_truth
1.2475922862456603,1.25
1.685515357085703,1.81
1.4734509030738512,1.38
1.67744592625854,1.76
0.7977125779059382,0.74
1.5617660508821676,1.19
1.9462436262754157,1.98
1.9756318734932823,1.93
1.232701498599224,0.82
1.9276040579923095,1.99
1.5169463233021336,1.7
1.3564467201201726,1.51
0.7977125779059382,0.74
1.3220507144858378,1.52
1.465176197709977,1.66
1.2533836595528076,1.09
1.062126404008038,0.88
1.7002591857515175,1.8
1.9640491270827145,1.9
2.130678081832909,2.18
1.9984451332336424,1.89
1.232701498599224,0.82
1.2120193373182222,0.91
1.9549497124960429,1.83
1.6925420698305491,1.58
2.0896981682442375,1.87
1.2828831469457758,1.17
1.56700952070855,1.69
0.9582121811897626,0.96
1.2828831469457758,1.17
1.3278420877493293,1.55
0.8425931926128645,1.15
1.230222655662826,1.43
1.6546326677987484,1.63
1.3674499546784749,1.28
1.837945529760643,1.82
1.17096494256725,1.2
1.8096788751852249,1.96
1.2226260070517558,1.04
1.3792599790456255,1.43
1.3715428636085083,1.46
1.3475145059262534,1.4
1.5397595825841084,1.71
1.3336334611219602,1.3
1.9212097991319272,1.87
1.6339505065468505,1.55
1.4941330644858202,1.46
1.2226260070517558,1.04
1.3046765941423903,1.54
1.2244267927587746,1.32
1.9701784782289427,2.07
1.1416561870489634,1.13
0.8425931926128645,1.15
1.803549523827994,1.82
1.36313294842216,1.3
1.8722210684852574,1.79
1.276196918558296,1.29
1.934267552102708,1.87
0.97029385562814,1.17
1.7737679484405338,1.82
1.0505436572482243,1.28
0.9582121811897626,0.96
1.7686989622586655,1.78
0.6620311390531672,0.56
1.4825503175222796,1.64
1.6491792721924388,1.57
1.5512218621286114,1.69
1.2922691387564076,1.19
1.523632551600483,1.45
1.336814318949789,1.28
1.2922691387564076,1.19
1.8151322706751192,1.85
1.3907222588738908,1.63
1.138865021834815,1.19
1.9698405003061883,1.87
1.1416561870489634,1.13
1.452768742032956,1.42
1.211043260484755,1.38
1.062126404008038,0.88
1.5617660508821676,1.19
0.6620311390531672,0.56
1.4397109905319188,1.38
1.5436252134084019,1.14
1.9291985651059325,1.83
1.6081993591931198,1.73
1.8659938248299544,1.96
2.2422090059324065,2.54
1.2327687172571562,1.33
1.5436252134084019,1.14
1.6430499206023772,1.74
0.97029385562814,1.17
1.138865021834815,1.19
1.2351647838283928,1.26
1.2533836595528076,1.09
1.2672647044444123,1.3
1.6488412940732335,1.73
1.7857440231334725,1.73
1.8607587885696806,1.87
1.4065099179194906,1.4
1.2120193373182222,0.91
1.8093408970951235,1.8
