train_pred,train_truth
1.2319138120283868,1.25
1.8100000000000025,1.81
1.4611578668475262,1.38
1.6582893089240442,1.76
0.8333816412266145,0.74
1.4596867730260126,1.19
1.9715175836620005,1.98
1.970196554822038,1.93
1.2166051158615345,0.82
1.9899999999999345,1.99
1.4952541416000498,1.7
1.332218974276055,1.51
0.8333816412266145,0.74
1.3088069058547056,1.52
1.4579686036716677,1.66
1.2365383018640626,1.09
1.0143596517762095,0.88
1.672452397674039,1.8
1.9609475751506837,1.9
2.0873198612949677,2.18
1.9843596435720332,1.89
1.2166051158615345,0.82
1.1966719298590096,0.91
1.9502633688195097,1.83
1.6572513414008307,1.58
2.0410119985720137,1.87
1.3288209898042593,1.17
1.5725430921997492,1.69
0.996416808550609,0.96
1.3288209898042593,1.17
1.313431395690384,1.55
0.8670903805378071,1.15
1.2183899555134268,1.43
1.644126220174049,1.63
1.3073537456140385,1.28
1.8213244762480387,1.82
1.186736246741376,1.2
1.7612495266469783,1.96
1.1773948191002042,1.04
1.34638206302605,1.43
1.3311810067528418,1.46
1.3660749307977698,1.4
1.5094172303500444,1.71
1.3180558855260598,1.3
1.974627812494576,1.87
1.6241930341715207,1.55
1.4810910528500545,1.46
1.1773948191002042,1.04
1.294933436347673,1.54
1.2134158526856758,1.32
1.924284693970973,2.07
1.137941950955138,1.13
0.8670903805378071,1.15
1.7979124078266893,1.82
1.4103385734662566,1.3
1.8705306248094047,1.79
1.2507013906140578,1.29
1.9303301828169848,1.87
0.9235930884428554,1.17
1.7672950154929903,1.82
1.0051106721048526,1.28
0.996416808550609,0.96
1.714941663924025,1.78
0.6836758172983133,0.56
1.4718420731787003,1.64
1.5982143593229838,1.57
1.5444602901614157,1.69
1.2781895135210068,1.19
1.573373740790251,1.45
1.191977565386558,1.28
1.2781895135210068,1.19
1.8071613874980434,1.85
1.3814251228374212,1.63
1.154129213276577,1.19
1.9655720649863622,1.87
1.137941950955138,1.13
1.4412246808450013,1.42
1.1681458394288473,1.38
1.0143596517762095,0.88
1.4596867730260126,1.19
0.6836758172983133,0.56
1.4855223105225925,1.38
1.5034651537481931,1.14
1.8779768312480194,1.83
1.5519064966000304,1.73
1.8900000000000032,1.96
2.300698147142565,2.54
1.2707732298054357,1.33
1.5034651537481931,1.14
1.6348772405026948,1.74
0.9235930884428554,1.17
1.154129213276577,1.19
1.2519503136709738,1.26
1.2365383018640626,1.09
1.2845573471357725,1.3
1.6395017303383732,1.73
1.808482416338006,1.73
1.8354875649980336,1.87
1.4095079248757547,1.4
1.1966719298590096,0.91
1.8025368976623677,1.8
